12-31-2007 00:15:00;;;;;
Date and time;Dag;G1a profiled demand [MJ];G2a profiled demand [MJ];Totaal;Uur fractie G
06-02-2008 08:00:00;154,00;0,00012337;0,000136104;0,00025947;0,000101371
06-02-2008 09:00:00;154,00;0,00009011;0,000110039;0,000200146;7,81936E-05
06-02-2008 10:00:00;154,00;0,00007760;9,69669E-05;0,00017457;6,82016E-05
06-02-2008 11:00:00;154,00;0,00007270;8,61246E-05;0,000158826;6,20506E-05
06-02-2008 12:00:00;154,00;0,00006391;7,67518E-05;0,00014066;5,49534E-05
06-02-2008 13:00:00;154,00;0,00005962;6,55502E-05;0,000125174;4,89033E-05
06-02-2008 14:00:00;154,00;0,00005491;6,40021E-05;0,000118914;4,64576E-05
06-02-2008 15:00:00;154,00;0,00006216;5,96909E-05;0,000121851;4,76051E-05
06-02-2008 16:00:00;154,00;0,00008385;6,64152E-05;0,00015027;5,87079E-05
06-02-2008 17:00:00;154,00;0,00010486;6,15248E-05;0,000166389;6,50056E-05
06-02-2008 18:00:00;154,00;0,00010371;5,98614E-05;0,000163568;6,39034E-05
06-02-2008 19:00:00;154,00;0,00010266;5,85784E-05;0,000161239;6,29933E-05
06-02-2008 20:00:00;154,00;0,00009997;5,36493E-05;0,000153615;6,00148E-05
06-02-2008 21:00:00;154,00;0,00008529;4,99263E-05;0,000135217;5,28269E-05
06-02-2008 22:00:00;154,00;0,00006567;4,04491E-05;0,000106122;4,14601E-05
06-02-2008 23:00:00;154,00;0,00004024;3,60141E-05;7,62545E-05;2,97913E-05
06-03-2008 00:00:00;154,00;0,00002435;3,54501E-05;5,98021E-05;2,33637E-05
06-03-2008 01:00:00;155,00;0,00001706;3,38284E-05;5,08872E-05;1,98808E-05
06-03-2008 02:00:00;155,00;0,00001730;3,89365E-05;5,62322E-05;2,1969E-05
06-03-2008 03:00:00;155,00;0,00001581;4,50742E-05;6,0886E-05;2,37872E-05
06-03-2008 04:00:00;155,00;0,00001744;5,67549E-05;7,4196E-05;2,89871E-05
06-03-2008 05:00:00;155,00;0,00002848;7,89003E-05;0,000107379;4,19512E-05
06-03-2008 06:00:00;155,00;0,00009118;0,000111622;0,000202797;7,92294E-05
06-03-2008 07:00:00;155,00;0,00012812;0,000138433;0,000266556;0,000104139
06-03-2008 08:00:00;155,00;0,00011536;0,000128574;0,000243931;9,52999E-05
06-03-2008 09:00:00;155,00;0,00008238;0,000102045;0,000184423;7,20511E-05
06-03-2008 10:00:00;155,00;0,00006851;8,78801E-05;0,000156386;6,10976E-05
06-03-2008 11:00:00;155,00;0,00006261;8,02055E-05;0,000142812;5,57941E-05
06-03-2008 12:00:00;155,00;0,00006294;7,53189E-05;0,000138262;5,40168E-05
06-03-2008 13:00:00;155,00;0,00005504;6,65594E-05;0,000121597;4,7506E-05
06-03-2008 14:00:00;155,00;0,00005115;6,12516E-05;0,000112406;4,3915E-05
06-03-2008 15:00:00;155,00;0,00005975;5,84239E-05;0,000118174;4,61685E-05
06-03-2008 16:00:00;155,00;0,00008258;6,1298E-05;0,000143873;5,62089E-05
06-03-2008 17:00:00;155,00;0,00010977;6,12052E-05;0,000170979;6,67985E-05
06-03-2008 18:00:00;155,00;0,00010997;6,3841E-05;0,000173807;6,79035E-05
06-03-2008 19:00:00;155,00;0,00011211;6,15588E-05;0,000173671;6,78503E-05
06-03-2008 20:00:00;155,00;0,00010132;5,97493E-05;0,000161072;6,29282E-05
06-03-2008 21:00:00;155,00;0,00008869;5,27353E-05;0,000141428;5,52537E-05
06-03-2008 22:00:00;155,00;0,00007121;4,0824E-05;0,000112033;4,37693E-05
06-03-2008 23:00:00;155,00;0,00004370;3,39227E-05;7,76179E-05;3,0324E-05
06-04-2008 00:00:00;155,00;0,00002627;3,13064E-05;5,75718E-05;2,24923E-05
06-04-2008 01:00:00;156,00;0,00001851;3,04853E-05;4,89963E-05;1,9142E-05
06-04-2008 02:00:00;156,00;0,00001627;3,45305E-05;5,08025E-05;1,98477E-05
06-04-2008 03:00:00;156,00;0,00001543;4,00105E-05;5,54452E-05;2,16615E-05
06-04-2008 04:00:00;156,00;0,00001808;5,06686E-05;6,8752E-05;2,68603E-05
06-04-2008 05:00:00;156,00;0,00002981;8,30265E-05;0,000112841;4,4085E-05
06-04-2008 06:00:00;156,00;0,00009806;0,000116271;0,000214328;8,37343E-05
06-04-2008 07:00:00;156,00;0,00013530;0,00014446;0,000279756;0,000109296
06-04-2008 08:00:00;156,00;0,00013169;0,000137845;0,000269535;0,000105303
06-04-2008 09:00:00;156,00;0,00010616;0,000118973;0,000225132;8,79551E-05
06-04-2008 10:00:00;156,00;0,00008763;0,000103764;0,000191391;7,47732E-05
06-04-2008 11:00:00;156,00;0,00006878;0,00008669;0,000155467;6,07384E-05
06-04-2008 12:00:00;156,00;0,00006995;6,78675E-05;0,000137815;5,3842E-05
06-04-2008 13:00:00;156,00;0,00006514;5,91338E-05;0,000124272;4,85508E-05
06-04-2008 14:00:00;156,00;0,00005956;0,00005198;0,000111535;4,35749E-05
06-04-2008 15:00:00;156,00;0,00006310;4,96428E-05;0,000112743;4,40467E-05
06-04-2008 16:00:00;156,00;0,00009178;6,22613E-05;0,000154039;6,01804E-05
06-04-2008 17:00:00;156,00;0,00011542;6,91033E-05;0,000184522;7,20897E-05
06-04-2008 18:00:00;156,00;0,00012110;6,64358E-05;0,000187533;7,32661E-05
06-04-2008 19:00:00;156,00;0,00011995;6,41725E-05;0,000184121;7,19329E-05
06-04-2008 20:00:00;156,00;0,00010589;5,99523E-05;0,000165846;6,47931E-05
06-04-2008 21:00:00;156,00;0,00009288;4,81415E-05;0,000141017;5,50928E-05
06-04-2008 22:00:00;156,00;0,00007406;0,000040614;0,000114676;4,4802E-05
06-04-2008 23:00:00;156,00;0,00004556;3,48103E-05;8,03728E-05;3,14003E-05
06-05-2008 00:00:00;156,00;0,00002680;3,16265E-05;5,84265E-05;2,28263E-05
06-05-2008 01:00:00;157,00;0,00001608;2,63138E-05;4,23963E-05;1,65635E-05
06-05-2008 02:00:00;157,00;0,00001561;3,69053E-05;0,000052517;2,05175E-05
06-05-2008 03:00:00;157,00;0,00001580;4,09935E-05;5,67925E-05;2,21879E-05
06-05-2008 04:00:00;157,00;0,00001876;5,73085E-05;0,000076069;2,97189E-05
06-05-2008 05:00:00;157,00;0,00003066;0,0000856;0,000116259;4,54203E-05
06-05-2008 06:00:00;157,00;0,00010701;0,000128536;0,000235543;9,20226E-05
06-05-2008 07:00:00;157,00;0,00013840;0,000146839;0,000285238;0,000111438
06-05-2008 08:00:00;157,00;0,00012472;0,000134745;0,000259465;0,000101369
06-05-2008 09:00:00;157,00;0,00009738;0,000108751;0,00020613;8,05314E-05
06-05-2008 10:00:00;157,00;0,00007502;9,54664E-05;0,000170483;6,66047E-05
06-05-2008 11:00:00;157,00;0,00006488;8,37331E-05;0,00014861;5,80596E-05
06-05-2008 12:00:00;157,00;0,00006611;7,77493E-05;0,000143856;5,62021E-05
06-05-2008 13:00:00;157,00;0,00005922;6,54726E-05;0,000124697;4,87169E-05
06-05-2008 14:00:00;157,00;0,00005445;5,93476E-05;0,000113799;4,44595E-05
06-05-2008 15:00:00;157,00;0,00006296;6,15604E-05;0,000124517;4,86468E-05
06-05-2008 16:00:00;157,00;0,00008705;6,69464E-05;0,000153997;6,01642E-05
06-05-2008 17:00:00;157,00;0,00011059;6,89986E-05;0,000179587;7,01618E-05
06-05-2008 18:00:00;157,00;0,00011025;6,64064E-05;0,00017666;6,90181E-05
06-05-2008 19:00:00;157,00;0,00011327;6,81011E-05;0,000181371;7,08588E-05
06-05-2008 20:00:00;157,00;0,00010228;0,000061592;0,00016387;6,40214E-05
06-05-2008 21:00:00;157,00;0,00008748;5,31949E-05;0,000140674;5,49592E-05
06-05-2008 22:00:00;157,00;0,00007014;4,11196E-05;0,000111263;4,34687E-05
06-05-2008 23:00:00;157,00;0,00004328;3,83587E-05;8,16424E-05;3,18963E-05
06-06-2008 00:00:00;157,00;0,00002567;3,30178E-05;5,86915E-05;2,29298E-05
06-06-2008 01:00:00;158,00;0,00001675;3,16833E-05;4,8434E-05;1,89223E-05
06-06-2008 02:00:00;158,00;0,00001569;3,69269E-05;5,26186E-05;2,05572E-05
06-06-2008 03:00:00;158,00;0,00001636;4,1945E-05;5,83024E-05;2,27778E-05
06-06-2008 04:00:00;158,00;0,00001879;5,04582E-05;6,9248E-05;2,7054E-05
06-06-2008 05:00:00;158,00;0,00002804;7,44941E-05;0,00010253;4,00569E-05
06-06-2008 06:00:00;158,00;0,00008897;0,000108016;0,000196982;7,69577E-05
06-06-2008 07:00:00;158,00;0,00010815;0,000116809;0,000224962;8,78887E-05
06-06-2008 08:00:00;158,00;0,00010035;0,000103887;0,000204236;7,97916E-05
06-06-2008 09:00:00;158,00;0,00006807;8,40359E-05;0,00015211;5,94268E-05
06-06-2008 10:00:00;158,00;0,00005220;6,81749E-05;0,000120379;4,703E-05
06-06-2008 11:00:00;158,00;0,00004249;5,55847E-05;9,80708E-05;3,83146E-05
06-06-2008 12:00:00;158,00;0,00004617;5,54805E-05;0,000101653;3,97141E-05
06-06-2008 13:00:00;158,00;0,00003819;4,51784E-05;8,33647E-05;3,25692E-05
06-06-2008 14:00:00;158,00;0,00003280;3,98372E-05;7,26386E-05;2,83787E-05
06-06-2008 15:00:00;158,00;0,00004440;3,95999E-05;8,39998E-05;3,28173E-05
06-06-2008 16:00:00;158,00;0,00006487;4,73803E-05;0,000112247;4,3853E-05
06-06-2008 17:00:00;158,00;0,00008786;0,000050652;0,000138517;5,41162E-05
06-06-2008 18:00:00;158,00;0,00008763;4,93007E-05;0,000136927;5,34951E-05
06-06-2008 19:00:00;158,00;0,00008858;4,59081E-05;0,000134486;5,25416E-05
06-06-2008 20:00:00;158,00;0,00008545;5,00636E-05;0,000135512;5,29422E-05
06-06-2008 21:00:00;158,00;0,00007128;3,90692E-05;0,00011035;4,31117E-05
06-06-2008 22:00:00;158,00;0,00005870;3,43439E-05;9,30446E-05;3,6351E-05
06-06-2008 23:00:00;158,00;0,00003980;2,9043E-05;6,88461E-05;2,6897E-05
06-07-2008 00:00:00;158,00;0,00002532;2,87001E-05;5,40247E-05;2,11065E-05
06-07-2008 01:00:00;159,00;0,00001872;2,28736E-05;0,000041593;1,62497E-05
06-07-2008 02:00:00;159,00;0,00001397;2,59768E-05;3,99504E-05;1,5608E-05
06-07-2008 03:00:00;159,00;0,00001365;2,57678E-05;3,94211E-05;1,54011E-05
06-07-2008 04:00:00;159,00;0,00001281;2,62168E-05;3,90316E-05;1,5249E-05
06-07-2008 05:00:00;159,00;0,00001666;3,22299E-05;4,88858E-05;1,90989E-05
06-07-2008 06:00:00;159,00;0,00004505;0,000045057;9,01095E-05;3,52043E-05
06-07-2008 07:00:00;159,00;0,00008606;6,80199E-05;0,000154078;6,01957E-05
06-07-2008 08:00:00;159,00;0,00011562;7,1321E-05;0,000186943;7,30354E-05
06-07-2008 09:00:00;159,00;0,00011735;6,70116E-05;0,000184363;7,20276E-05
06-07-2008 10:00:00;159,00;0,00009598;5,91342E-05;0,000155119;6,06024E-05
06-07-2008 11:00:00;159,00;0,00008452;6,06553E-05;0,00014518;5,67193E-05
06-07-2008 12:00:00;159,00;0,00007933;5,72118E-05;0,000136537;5,33428E-05
06-07-2008 13:00:00;159,00;0,00007200;4,73598E-05;0,000119359;4,66317E-05
06-07-2008 14:00:00;159,00;0,00006534;4,91285E-05;0,000114471;4,47219E-05
06-07-2008 15:00:00;159,00;0,00006650;4,90813E-05;0,000115577;4,51541E-05
06-07-2008 16:00:00;159,00;0,00007562;5,21018E-05;0,000127719;4,98976E-05
06-07-2008 17:00:00;159,00;0,00009207;4,77546E-05;0,000139822;5,4626E-05
06-07-2008 18:00:00;159,00;0,00010251;4,91796E-05;0,000151691;5,92633E-05
06-07-2008 19:00:00;159,00;0,00010531;4,28809E-05;0,000148186;5,78938E-05
06-07-2008 20:00:00;159,00;0,00008869;4,21094E-05;0,000130798;5,11005E-05
06-07-2008 21:00:00;159,00;0,00007721;3,60216E-05;0,000113231;4,42374E-05
06-07-2008 22:00:00;159,00;0,00006375;3,30972E-05;9,68502E-05;3,78378E-05
06-07-2008 23:00:00;159,00;0,00004533;2,56203E-05;7,09492E-05;2,77187E-05
06-08-2008 00:00:00;159,00;0,00003028;2,66693E-05;5,69501E-05;2,22494E-05
06-08-2008 01:00:00;160,00;0,00001791;2,16244E-05;3,95354E-05;1,54458E-05
06-08-2008 02:00:00;160,00;0,00001598;1,99196E-05;3,59029E-05;1,40267E-05
06-08-2008 03:00:00;160,00;0,00001617;2,22926E-05;3,84603E-05;1,50258E-05
06-08-2008 04:00:00;160,00;0,00001987;2,76328E-05;4,75011E-05;1,85579E-05
06-08-2008 05:00:00;160,00;0,00001328;3,24674E-05;4,57491E-05;1,78734E-05
06-08-2008 06:00:00;160,00;0,00004664;5,8293E-05;0,000104932;4,09952E-05
06-08-2008 07:00:00;160,00;0,00003384;2,37658E-05;5,76064E-05;2,25058E-05
06-08-2008 08:00:00;160,00;0,00005630;2,74166E-05;8,37163E-05;3,27066E-05
06-08-2008 09:00:00;160,00;0,00006405;2,62724E-05;9,03206E-05;3,52868E-05
06-08-2008 10:00:00;160,00;0,00005854;0,00002115;7,96915E-05;3,11341E-05
06-08-2008 11:00:00;160,00;0,00005056;0,00002734;7,79022E-05;3,04351E-05
06-08-2008 12:00:00;160,00;0,00004244;0,0000263;6,87412E-05;2,6856E-05
06-08-2008 13:00:00;160,00;0,00003458;0,00002257;5,71514E-05;2,23281E-05
06-08-2008 14:00:00;160,00;0,00002046;0,00002315;0,00004361;1,70377E-05
06-08-2008 15:00:00;160,00;0,00001792;0,00002322;0,00004114;1,60727E-05
06-08-2008 16:00:00;160,00;0,00001913;0,0000256;0,00004473;1,74753E-05
06-08-2008 17:00:00;160,00;0,00003069;0,00003106;6,17523E-05;2,41256E-05
06-08-2008 18:00:00;160,00;0,00003953;0,00003351;7,30384E-05;2,85349E-05
06-08-2008 19:00:00;160,00;0,00004389;0,00003555;7,94406E-05;3,10361E-05
06-08-2008 20:00:00;160,00;0,00003598;0,00002894;6,49179E-05;2,53623E-05
06-08-2008 21:00:00;160,00;0,00002919;0,00002373;5,2922E-05;2,06758E-05
06-08-2008 22:00:00;160,00;0,00002617;0,00002186;4,8033E-05;1,87657E-05
06-08-2008 23:00:00;160,00;0,00002019;0,00001877;3,89633E-05;1,52223E-05
06-09-2008 00:00:00;160,00;0,00001300;0,00001337;2,63675E-05;1,03014E-05
06-09-2008 01:00:00;161,00;0,00000778;0,00001925;0,00002703;1,05602E-05
06-09-2008 02:00:00;161,00;0,00000765;0,00001993;0,00002758;1,0775E-05
06-09-2008 03:00:00;161,00;0,00000840;0,00002358;0,00003198;1,24941E-05
06-09-2008 04:00:00;161,00;0,00001009;2,06219E-05;3,07119E-05;1,19986E-05
06-09-2008 05:00:00;161,00;0,00000721;4,18366E-05;4,90466E-05;1,91617E-05
06-09-2008 06:00:00;161,00;0,00004621;6,44056E-05;0,000110611;4,32139E-05
06-09-2008 07:00:00;161,00;0,00009548;0,000107236;0,000202716;7,91976E-05
06-09-2008 08:00:00;161,00;0,00008464;9,22669E-05;0,00017691;6,91158E-05
06-09-2008 09:00:00;161,00;0,00005114;6,71496E-05;0,000118288;4,62131E-05
06-09-2008 10:00:00;161,00;0,00004292;5,64628E-05;9,93786E-05;3,88255E-05
06-09-2008 11:00:00;161,00;0,00004285;4,7957E-05;9,08071E-05;3,54768E-05
06-09-2008 12:00:00;161,00;0,00003270;4,12801E-05;7,39807E-05;2,8903E-05
06-09-2008 13:00:00;161,00;0,00002981;2,99641E-05;5,97692E-05;2,33508E-05
06-09-2008 14:00:00;161,00;0,00002400;3,05564E-05;5,45549E-05;2,13137E-05
06-09-2008 15:00:00;161,00;0,00002801;2,60654E-05;5,4077E-05;2,1127E-05
06-09-2008 16:00:00;161,00;0,00004673;3,72339E-05;8,39665E-05;3,28043E-05
06-09-2008 17:00:00;161,00;0,00006570;3,28338E-05;9,85341E-05;3,84956E-05
06-09-2008 18:00:00;161,00;0,00006529;3,32291E-05;9,85231E-05;3,84913E-05
06-09-2008 19:00:00;161,00;0,00006583;3,25668E-05;9,83994E-05;3,8443E-05
06-09-2008 20:00:00;161,00;0,00006726;2,82097E-05;9,54648E-05;3,72965E-05
06-09-2008 21:00:00;161,00;0,00005501;2,59082E-05;8,09225E-05;3,16151E-05
06-09-2008 22:00:00;161,00;0,00004229;0,00002146;6,3752E-05;2,49068E-05
06-09-2008 23:00:00;161,00;0,00002741;0,00001888;4,62944E-05;1,80864E-05
06-10-2008 00:00:00;161,00;0,00001643;0,00001933;3,57577E-05;1,39699E-05
06-10-2008 01:00:00;162,00;0,00000895;0,00001781;2,67648E-05;1,04565E-05
06-10-2008 02:00:00;162,00;0,00000896;0,00001908;2,80428E-05;1,09559E-05
06-10-2008 03:00:00;162,00;0,00000885;0,00002083;0,00002968;1,15955E-05
06-10-2008 04:00:00;162,00;0,00000976;2,85376E-05;3,82976E-05;1,49622E-05
06-10-2008 05:00:00;162,00;0,00001311;4,71538E-05;6,02638E-05;2,35441E-05
06-10-2008 06:00:00;162,00;0,00005995;7,5088E-05;0,00013504;5,27578E-05
06-10-2008 07:00:00;162,00;0,00009655;0,0001034;0,000199949;7,81166E-05
06-10-2008 08:00:00;162,00;0,00008273;9,25108E-05;0,000175238;6,84624E-05
06-10-2008 09:00:00;162,00;0,00004942;6,57211E-05;0,000115139;4,49829E-05
06-10-2008 10:00:00;162,00;0,00003872;5,23114E-05;9,10285E-05;3,55633E-05
06-10-2008 11:00:00;162,00;0,00003597;4,67235E-05;8,26977E-05;3,23086E-05
06-10-2008 12:00:00;162,00;0,00003712;4,38137E-05;8,09352E-05;3,162E-05
06-10-2008 13:00:00;162,00;0,00002919;3,63995E-05;6,5588E-05;2,56241E-05
06-10-2008 14:00:00;162,00;0,00002493;3,17369E-05;5,66708E-05;2,21403E-05
06-10-2008 15:00:00;162,00;0,00003014;2,97191E-05;5,98581E-05;2,33856E-05
06-10-2008 16:00:00;162,00;0,00005062;3,51878E-05;8,58049E-05;3,35225E-05
06-10-2008 17:00:00;162,00;0,00007613;3,71679E-05;0,000113295;4,42623E-05
06-10-2008 18:00:00;162,00;0,00007836;4,16432E-05;0,000120008;4,68851E-05
06-10-2008 19:00:00;162,00;0,00008188;4,00336E-05;0,000121917;4,7631E-05
06-10-2008 20:00:00;162,00;0,00007368;3,86222E-05;0,000112297;4,38727E-05
06-10-2008 21:00:00;162,00;0,00006323;3,2981E-05;9,62092E-05;3,75873E-05
06-10-2008 22:00:00;162,00;0,00005217;2,17973E-05;7,39657E-05;2,88971E-05
06-10-2008 23:00:00;162,00;0,00003340;0,00001894;5,23394E-05;2,04481E-05
06-11-2008 00:00:00;162,00;0,00001979;0,00001917;3,89559E-05;1,52194E-05
06-11-2008 01:00:00;163,00;0,00001180;0,00001838;3,01781E-05;1,17901E-05
06-11-2008 02:00:00;163,00;0,00000845;0,0000203;2,87471E-05;1,1231E-05
06-11-2008 03:00:00;163,00;0,00000886;0,00002132;0,00003018;1,17908E-05
06-11-2008 04:00:00;163,00;0,00000996;2,6494E-05;3,6454E-05;1,4242E-05
06-11-2008 05:00:00;163,00;0,00001292;5,69438E-05;6,98591E-05;2,72928E-05
06-11-2008 06:00:00;163,00;0,00007217;8,62758E-05;0,000158442;6,19006E-05
06-11-2008 07:00:00;163,00;0,00012337;0,000131557;0,000254923;9,95941E-05
06-11-2008 08:00:00;163,00;0,00011941;0,000124661;0,000244068;9,53532E-05
06-11-2008 09:00:00;163,00;0,00009388;0,000106471;0,000200356;7,82757E-05
06-11-2008 10:00:00;163,00;0,00007604;9,16673E-05;0,000167703;6,55186E-05
06-11-2008 11:00:00;163,00;0,00005756;7,42866E-05;0,000131846;5,15102E-05
06-11-2008 12:00:00;163,00;0,00005907;5,53288E-05;0,000114403;4,46951E-05
06-11-2008 13:00:00;163,00;0,00005412;4,68916E-05;0,000101015;3,94649E-05
06-11-2008 14:00:00;163,00;0,00004809;3,97014E-05;8,77895E-05;3,42979E-05
06-11-2008 15:00:00;163,00;0,00005082;3,74839E-05;8,83053E-05;3,44994E-05
06-11-2008 16:00:00;163,00;0,00007949;5,14655E-05;0,000130954;5,11615E-05
06-11-2008 17:00:00;163,00;0,00010311;5,98475E-05;0,000162962;6,36664E-05
06-11-2008 18:00:00;163,00;0,00010960;5,80645E-05;0,000167664;6,55035E-05
06-11-2008 19:00:00;163,00;0,00010892;5,5692E-05;0,000164616;6,43125E-05
06-11-2008 20:00:00;163,00;0,00009553;5,22157E-05;0,00014775;5,77235E-05
06-11-2008 21:00:00;163,00;0,00008349;4,02645E-05;0,000123754;4,83485E-05
06-11-2008 22:00:00;163,00;0,00006703;3,3455E-05;0,000100483;3,9257E-05
06-11-2008 23:00:00;163,00;0,00004170;2,78021E-05;6,95041E-05;2,71541E-05
06-12-2008 00:00:00;163,00;0,00002443;2,53103E-05;4,97379E-05;1,94318E-05
06-12-2008 01:00:00;164,00;0,00001343;0,000021;3,44291E-05;1,34509E-05
06-12-2008 02:00:00;164,00;0,00001269;2,96058E-05;4,22987E-05;1,65254E-05
06-12-2008 03:00:00;164,00;0,00001245;3,30749E-05;4,55233E-05;1,77852E-05
06-12-2008 04:00:00;164,00;0,00001453;4,90777E-05;6,36031E-05;2,48487E-05
06-12-2008 05:00:00;164,00;0,00002438;7,63599E-05;0,000100744;3,93589E-05
06-12-2008 06:00:00;164,00;0,00009752;0,00011786;0,000215377;8,41441E-05
06-12-2008 07:00:00;164,00;0,00013486;0,000142933;0,000277796;0,00010853
06-12-2008 08:00:00;164,00;0,00012098;0,000130823;0,000251803;9,83751E-05
06-12-2008 09:00:00;164,00;0,00009357;0,000104759;0,000198328;7,74836E-05
06-12-2008 10:00:00;164,00;0,00007153;9,16928E-05;0,000163219;6,37669E-05
06-12-2008 11:00:00;164,00;0,00006155;8,00402E-05;0,000141591;5,53171E-05
06-12-2008 12:00:00;164,00;0,00006283;7,41009E-05;0,000136932;5,34969E-05
06-12-2008 13:00:00;164,00;0,00005595;6,18094E-05;0,000117761;4,60072E-05
06-12-2008 14:00:00;164,00;0,00005100;5,5691E-05;0,000106689;4,16815E-05
06-12-2008 15:00:00;164,00;0,00005931;5,81478E-05;0,000117453;4,58869E-05
06-12-2008 16:00:00;164,00;0,00008304;6,38289E-05;0,000146874;5,73811E-05
06-12-2008 17:00:00;164,00;0,00010666;6,61877E-05;0,00017285;6,75294E-05
06-12-2008 18:00:00;164,00;0,00010653;6,38066E-05;0,000170338;6,65481E-05
06-12-2008 19:00:00;164,00;0,00010986;6,56677E-05;0,000175525;6,85749E-05
06-12-2008 20:00:00;164,00;0,00009908;0,000059218;0,000158293;6,18425E-05
06-12-2008 21:00:00;164,00;0,00008447;5,0933E-05;0,000135399;5,28981E-05
06-12-2008 22:00:00;164,00;0,00006778;3,88792E-05;0,000106664;4,16717E-05
06-12-2008 23:00:00;164,00;0,00004195;3,63079E-05;7,82561E-05;3,05734E-05
06-13-2008 00:00:00;164,00;0,00002488;3,11961E-05;5,60718E-05;2,19063E-05
06-13-2008 01:00:00;165,00;0,00001595;2,95764E-05;4,55225E-05;1,77849E-05
06-13-2008 02:00:00;165,00;0,00001479;3,46914E-05;4,94797E-05;1,93309E-05
06-13-2008 03:00:00;165,00;0,00001531;3,95644E-05;5,48766E-05;2,14394E-05
06-13-2008 04:00:00;165,00;0,00001751;4,786E-05;6,53721E-05;2,55398E-05
06-13-2008 05:00:00;165,00;0,00002604;7,14639E-05;9,75039E-05;3,80931E-05
06-13-2008 06:00:00;165,00;0,00008595;0,000104424;0,000190376;7,43769E-05
06-13-2008 07:00:00;165,00;0,00011806;0,00012725;0,000245312;9,58394E-05
06-13-2008 08:00:00;165,00;0,00011085;0,00011493;0,000225782;8,82093E-05
06-13-2008 09:00:00;165,00;0,00007861;9,47496E-05;0,000173361;6,77294E-05
06-13-2008 10:00:00;165,00;0,00006221;7,86204E-05;0,000140835;5,50218E-05
06-13-2008 11:00:00;165,00;0,00005208;6,59248E-05;0,000118004;4,61022E-05
06-13-2008 12:00:00;165,00;0,00005518;6,51922E-05;0,000120373;4,70278E-05
06-13-2008 13:00:00;165,00;0,00004762;0,000054789;0,00010241;4,001E-05
06-13-2008 14:00:00;165,00;0,00004277;4,92589E-05;9,20269E-05;3,59534E-05
06-13-2008 15:00:00;165,00;0,00005432;4,85558E-05;0,000102874;4,01911E-05
06-13-2008 16:00:00;165,00;0,00007495;5,53122E-05;0,00013026;5,08903E-05
06-13-2008 17:00:00;165,00;0,00009795;5,78589E-05;0,000155809;6,08719E-05
06-13-2008 18:00:00;165,00;0,00009715;5,60373E-05;0,000153186;5,98474E-05
06-13-2008 19:00:00;165,00;0,00009765;5,25964E-05;0,000150249;5,86999E-05
06-13-2008 20:00:00;165,00;0,00009355;5,61807E-05;0,000149732;5,84979E-05
06-13-2008 21:00:00;165,00;0,00007931;4,50588E-05;0,000124368;4,85884E-05
06-13-2008 22:00:00;165,00;0,00006509;4,01358E-05;0,000105226;4,111E-05
06-13-2008 23:00:00;165,00;0,00004377;3,48392E-05;7,86106E-05;3,07118E-05
06-14-2008 00:00:00;165,00;0,00002766;3,36262E-05;6,12887E-05;2,39445E-05
06-14-2008 01:00:00;166,00;0,00002078;2,82876E-05;4,90636E-05;1,91683E-05
06-14-2008 02:00:00;166,00;0,00001632;3,14039E-05;4,77198E-05;1,86433E-05
06-14-2008 03:00:00;166,00;0,00001623;3,17222E-05;4,79507E-05;1,87335E-05
06-14-2008 04:00:00;166,00;0,00001587;3,25228E-05;4,83961E-05;1,89076E-05
06-14-2008 05:00:00;166,00;0,00002087;3,92522E-05;6,0118E-05;2,34871E-05
06-14-2008 06:00:00;166,00;0,00005095;5,28088E-05;0,000103759;4,05368E-05
06-14-2008 07:00:00;166,00;0,00007693;5,99279E-05;0,00013686;5,3469E-05
06-14-2008 08:00:00;166,00;0,00010447;6,30704E-05;0,000167545;6,54569E-05
06-14-2008 09:00:00;166,00;0,00010575;5,82577E-05;0,000164004;6,40736E-05
06-14-2008 10:00:00;166,00;0,00008548;5,06478E-05;0,000136124;5,31815E-05
06-14-2008 11:00:00;166,00;0,00007536;5,28081E-05;0,000128171;5,00742E-05
06-14-2008 12:00:00;166,00;0,00007096;5,00219E-05;0,000120983;4,72662E-05
06-14-2008 13:00:00;166,00;0,00006394;4,0324E-05;0,000104263;4,0734E-05
06-14-2008 14:00:00;166,00;0,00005711;4,2537E-05;9,96424E-05;3,89286E-05
06-14-2008 15:00:00;166,00;0,00005786;4,23402E-05;0,000100205;3,91483E-05
06-14-2008 16:00:00;166,00;0,00006606;4,49119E-05;0,000110968;4,33534E-05
06-14-2008 17:00:00;166,00;0,00008207;4,04151E-05;0,000122482;4,78515E-05
06-14-2008 18:00:00;166,00;0,00009332;4,17359E-05;0,000135054;5,27633E-05
06-14-2008 19:00:00;166,00;0,00009669;0,00003571;0,000132402;5,17272E-05
06-14-2008 20:00:00;166,00;0,00008056;3,44662E-05;0,000115026;4,49388E-05
06-14-2008 21:00:00;166,00;0,00006939;2,82696E-05;9,76589E-05;3,81537E-05
06-14-2008 22:00:00;166,00;0,00005699;2,56127E-05;8,26065E-05;3,2273E-05
06-14-2008 23:00:00;166,00;0,00004058;0,0000205;6,10779E-05;2,38621E-05
06-15-2008 00:00:00;166,00;0,00002759;2,04677E-05;4,80557E-05;1,87745E-05
06-15-2008 01:00:00;167,00;0,00001526;0,00001546;3,07235E-05;1,20032E-05
06-15-2008 02:00:00;167,00;0,00001333;0,00001647;2,97968E-05;1,16411E-05
