STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
Mastbos,1025DC,1025DC,GAS,20,100,100,1360,0
Mastbos,1025DD,1025DD,ELK,62,100,"87,1",3283,"4,84"
Mastbos,1025DD,1025DD,GAS,21,100,100,1824,0
H. Cleyndertweg,1025DE,1025DM,ELK,24,100,"95,83",4877,"8,33"
H. Cleijndertweg,1025DM,1025DM,GAS,17,100,100,58,0
H. Cleijndertweg,1025DN,1025DN,ELK,18,100,100,1842,0
H. Cleijndertweg,1025DN,1025DN,GAS,17,100,"94,12",24,0
H. Cleijndertweg,1025DP,1025DP,ELK,18,100,100,2152,0
H. Cleijndertweg,1025DP,1025DP,GAS,18,100,100,25,0
H. Cleijndertweg,1025DR,1025DR,ELK,18,100,100,1942,"16,67"
H. Cleijndertweg,1025DR,1025DR,GAS,15,100,100,27,0
H. Cleijndertweg,1025DS,1025DS,GAS,14,100,100,29,0
H. Cleyndertweg,1025DS,1025DS,ELK,18,100,100,1900,"5,56"
H. Cleijndertweg,1025DT,1025DT,ELK,20,100,100,6334,15
H. Cleijndertweg,1025DT,1025DT,GAS,18,100,"94,44",139,0
H. Cleijndertweg,1025DV,1025DV,ELK,18,100,100,2074,0
H. Cleijndertweg,1025DV,1025DV,GAS,18,100,100,23,0
H. Cleijndertweg,1025DW,1025DW,ELK,18,100,100,2381,0
H. Cleijndertweg,1025DW,1025DW,GAS,18,100,100,26,0
H. Cleijndertweg,1025DX,1025DX,ELK,18,100,100,2208,"5,56"
H. Cleijndertweg,1025DX,1025DX,GAS,17,100,100,26,0
H. Cleijndertweg,1025DZ,1025DZ,ELK,18,100,100,1702,"5,56"
H. Cleijndertweg,1025DZ,1025DZ,GAS,13,100,"92,31",23,0
H. Cleijndertweg,1025EA,1025EA,GAS,16,100,100,37,0
H. Cleyndertweg,1025EA,1025EA,ELK,23,100,"95,65",6306,"8,7"
H. Cleijndertweg,1025EB,1025EB,ELK,18,100,100,1952,"11,11"
H. Cleijndertweg,1025EB,1025EB,GAS,17,100,"94,12",32,0
H. Cleijndertweg,1025EC,1025EC,ELK,18,100,100,2204,0
H. Cleijndertweg,1025EC,1025EC,GAS,18,100,"88,89",21,0
H. Cleijndertweg,1025ED,1025ED,ELK,18,100,100,2183,0
H. Cleijndertweg,1025ED,1025ED,GAS,17,100,100,22,0
H. Cleijndertweg,1025EE,1025EE,ELK,18,100,100,2675,"5,56"
H. Cleijndertweg,1025EE,1025EE,GAS,16,100,"93,75",25,0
H. Cleijndertweg,1025EG,1025EG,GAS,27,100,"92,59",50,0
H. Cleyndertweg,1025EG,1025EG,ELK,45,100,"97,78",2589,"6,67"
H. Cleyndertweg,1025EH,1025EH,ELK,26,100,100,2663,0
H. Cleyndertweg,1025EH,1025EH,GAS,25,100,96,34,0
H. Cleijndertweg,1025EJ,1025EJ,ELK,26,100,100,2008,0
H. Cleijndertweg,1025EJ,1025EJ,GAS,26,100,100,35,0
H. Cleijndertweg,1025EK,1025EK,GAS,28,100,100,1306,0
H. Cleyndertweg,1025EK,1025EK,ELK,43,100,"90,7",2790,"6,98"
H. Cleijndertweg,1025EL,1025EL,ELK,24,100,100,2833,"16,67"
H. Cleijndertweg,1025EL,1025EL,GAS,24,100,100,1307,0
H. Cleijndertweg,1025EM,1025EM,ELK,24,100,100,2463,0
H. Cleijndertweg,1025EM,1025EM,GAS,24,100,100,1410,0
H. Cleijndertweg,1025EN,1025EN,GAS,28,100,100,1441,0
H. Cleyndertweg,1025EN,1025EN,ELK,43,100,"93,02",2477,"6,98"
H. Cleijndertweg,1025EP,1025EP,ELK,22,100,100,3414,"9,09"
H. Cleijndertweg,1025EP,1025EP,GAS,22,100,100,1461,0
H. Cleijndertweg,1025ER,1025ER,GAS,23,100,100,1662,0
H. Cleyndertweg,1025ER,1025ER,ELK,24,100,100,3274,"8,33"
Buikslotermeerplein,1025ES,1025ES,ELK,52,100,"94,23",8815,"30,77"
Buikslotermeerplein,1025ES,1025ES,GAS,28,100,100,1553,0
Buikslotermeerplein,1025ET,1025ET,ELK,35,100,"88,57",22603,"42,86"
Buikslotermeerplein,1025ET,1025ET,GAS,28,100,"96,43",3870,0
Buikslotermeerplein,1025EV,1025EW,ELK,29,100,"75,86",19167,"41,38"
Buikslotermeerplein,1025EW,1025EW,GAS,13,100,100,4469,0
Buikslotermeerplein,1025EX,1025EX,ELK,19,100,"94,74",17024,"63,16"
Buikslotermeerplein,1025EX,1025EX,GAS,11,100,"90,91",6330,0
Buikslotermeerplein,1025EZ,1025EZ,ELK,25,100,80,25963,76
Buikslotermeerplein,1025EZ,1025EZ,GAS,18,100,"94,44",3940,0
Buikslotermeerplein,1025GA,1025GA,GAS,11,100,"81,82",4166,0
Buikslotermeerplein,1025GA,1025GB,ELK,80,100,"98,75",13957,20
Buikslotermeerplein,1025GB,1025GB,GAS,63,100,"95,24",1878,0
Het Laagt,1025GC,1025GC,ELK,26,100,"92,31",3625,"11,54"
Het Laagt,1025GC,1025GC,GAS,24,100,100,58,0
Het Laagt,1025GD,1025GD,ELK,29,100,"96,55",7259,"13,79"
Het Laagt,1025GD,1025GD,GAS,22,100,"90,91",58,0
Het Laagt,1025GE,1025GE,ELK,28,100,"96,43",3890,"7,14"
Het Laagt,1025GE,1025GE,GAS,23,100,100,23,0
Het Laagt,1025GG,1025GG,ELK,21,100,100,2735,"4,76"
Het Laagt,1025GG,1025GG,GAS,20,100,100,45,0
Het Laagt,1025GH,1025GH,ELK,25,100,96,2209,0
Het Laagt,1025GH,1025GH,GAS,21,100,"95,24",31,0
Het Laagt,1025GJ,1025GJ,ELK,27,100,"85,19",1927,"3,7"
Het Laagt,1025GJ,1025GJ,GAS,23,100,"91,3",121,0
Het Laagt,1025GK,1025GK,ELK,27,100,"88,89",2418,"7,41"
Het Laagt,1025GK,1025GK,GAS,23,100,"91,3",58,0
Het Laagt,1025GL,1025GL,ELK,28,100,"92,86",3978,"7,14"
Het Laagt,1025GL,1025GL,GAS,23,100,100,52,0
Het Laagt,1025GM,1025GM,ELK,19,100,100,3433,"5,26"
Het Laagt,1025GM,1025GM,GAS,17,100,100,54,0
Het Laagt,1025GN,1025GN,ELK,21,100,"95,24",2180,0
Het Laagt,1025GN,1025GN,GAS,19,100,"94,74",49,0
Het Laagt,1025GP,1025GP,ELK,19,100,100,1934,"5,26"
Het Laagt,1025GP,1025GP,GAS,17,100,100,45,0
Het Hoogt,1025GR,1025GR,ELK,24,100,100,2637,0
Het Hoogt,1025GR,1025GR,GAS,24,100,100,60,0
Het Hoogt,1025GS,1025GS,ELK,25,100,96,2075,0
Het Hoogt,1025GS,1025GS,GAS,24,100,100,72,0
Het Hoogt,1025GT,1025GT,ELK,22,100,"95,45",2154,0
Het Hoogt,1025GT,1025GT,GAS,21,100,"95,24",68,0
Het Hoogt,1025GV,1025GV,ELK,24,100,100,1815,0
Het Hoogt,1025GV,1025GV,GAS,24,100,100,32,0
Het Hoogt,1025GW,1025GW,ELK,21,100,100,2406,0
Het Hoogt,1025GW,1025GW,GAS,21,100,100,42,0
Het Hoogt,1025GX,1025GX,ELK,23,100,100,2295,0
Het Hoogt,1025GX,1025GX,GAS,23,100,100,46,0
Het Hoogt,1025GZ,1025GZ,ELK,21,100,100,2028,"4,76"
Het Hoogt,1025GZ,1025GZ,GAS,21,100,100,34,0
Het Hoogt,1025HA,1025HA,ELK,23,100,100,1598,0
Het Hoogt,1025HA,1025HA,GAS,23,100,100,23,0
Het Hoogt,1025HB,1025HB,ELK,24,100,"95,83",2125,0
Het Hoogt,1025HB,1025HB,GAS,24,100,"95,83",44,0
Het Hoogt,1025HC,1025HC,ELK,22,100,"81,82",1660,0
Het Hoogt,1025HC,1025HC,GAS,19,100,"78,95",143,0
Het Hoogt,1025HD,1025HD,ELK,21,100,"95,24",1738,"4,76"
Het Hoogt,1025HD,1025HD,GAS,21,100,"95,24",41,0
Het Hoogt,1025HE,1025HE,ELK,21,100,100,1769,0
Het Hoogt,1025HE,1025HE,GAS,20,100,100,34,0
Het Hoogt,1025HG,1025HG,ELK,22,100,100,1783,"4,55"
Het Hoogt,1025HG,1025HG,GAS,21,100,"95,24",58,0
Het Hoogt,1025HH,1025HH,ELK,21,100,100,1776,"9,52"
Het Hoogt,1025HH,1025HH,GAS,21,100,"90,48",117,0
Het Hoogt,1025HJ,1025HJ,ELK,23,100,"95,65",2014,0
Het Hoogt,1025HJ,1025HJ,GAS,23,100,"95,65",54,0
Het Hoogt,1025HK,1025HK,ELK,24,100,"95,83",2380,0
Het Hoogt,1025HK,1025HK,GAS,24,100,"95,83",42,0
Het Hoogt,1025HL,1025HL,ELK,24,100,"95,83",2749,0
Het Hoogt,1025HL,1025HL,GAS,24,100,"95,83",54,0
Het Hoogt,1025HM,1025HM,ELK,23,100,"95,65",2207,"4,35"
Het Hoogt,1025HM,1025HM,GAS,23,100,"95,65",126,0
Het Hoogt,1025HN,1025HN,ELK,15,100,100,2134,0
Het Hoogt,1025HN,1025HN,GAS,15,100,100,47,0
Het Hoogt,1025HP,1025HP,ELK,15,100,100,2178,0
Het Hoogt,1025HP,1025HP,GAS,15,100,100,41,0
Het Breed,1025HR,1025HS,ELK,32,100,"90,63",3494,"12,5"
Het Breed,1025HR,1025HS,GAS,21,100,"95,24",1062,0
Het Breed,1025HT,1025HT,ELK,21,100,100,2806,0
Het Breed,1025HT,1025HT,GAS,21,100,"95,24",27,0
Het Breed,1025HV,1025HV,ELK,21,100,100,1785,0
Het Breed,1025HV,1025HV,GAS,16,100,100,24,0
Het Breed,1025HW,1025HW,ELK,21,100,100,2251,"4,76"
Het Breed,1025HW,1025HW,GAS,16,100,100,30,0
Het Breed,1025HX,1025HX,ELK,21,100,100,2837,"9,52"
Het Breed,1025HX,1025HX,GAS,18,100,100,35,0
Het Breed,1025HZ,1025HZ,ELK,14,100,100,2370,"7,14"
Het Breed,1025HZ,1025HZ,GAS,11,100,"72,73",20,0
Het Breed,1025JA,1025JA,ELK,24,100,"95,83",3418,"4,17"
Het Breed,1025JA,1025JA,GAS,12,100,"91,67",29,0
Het Breed,1025JB,1025JB,ELK,21,100,100,1851,"9,52"
Het Breed,1025JB,1025JB,GAS,16,100,100,29,0
Het Breed,1025JC,1025JC,ELK,21,100,100,2430,"4,76"
Het Breed,1025JC,1025JC,GAS,13,100,"92,31",17,0
Het Breed,1025JD,1025JD,ELK,21,100,100,2231,0
Het Breed,1025JD,1025JD,GAS,18,100,"94,44",27,0
Het Breed,1025JE,1025JE,ELK,21,100,100,2060,0
Het Breed,1025JE,1025JE,GAS,19,100,"89,47",25,0
Het Breed,1025JG,1025JG,ELK,14,100,100,2080,0
Het Breed,1025JG,1025JG,GAS,10,100,100,22,0
Bovenover,1025JH,1025JH,ELK,21,100,100,1838,"14,29"
Bovenover,1025JH,1025JH,GAS,21,100,"95,24",35,0
Bovenover,1025JJ,1025JJ,ELK,21,100,100,1723,0
Bovenover,1025JJ,1025JJ,GAS,21,100,100,35,0
Bovenover,1025JK,1025JK,ELK,21,100,100,1814,0
Bovenover,1025JK,1025JK,GAS,21,100,100,26,0
Bovenover,1025JL,1025JL,ELK,21,100,"95,24",2386,"9,52"
Bovenover,1025JL,1025JL,GAS,21,100,"95,24",50,0
Bovenover,1025JM,1025JM,ELK,21,100,100,2216,0
Bovenover,1025JM,1025JM,GAS,21,100,100,62,0
Bovenover,1025JN,1025JN,ELK,22,100,100,2060,0
Bovenover,1025JN,1025JN,GAS,20,100,100,58,0
Bovenover,1025JP,1025JP,ELK,21,100,100,3120,0
Bovenover,1025JP,1025JP,GAS,21,100,100,38,0
Bovenover,1025JR,1025JR,ELK,22,100,"95,45",2278,0
Bovenover,1025JR,1025JR,GAS,20,100,95,129,0
Bovenover,1025JS,1025JS,ELK,23,100,100,2405,0
Bovenover,1025JS,1025JS,GAS,23,100,"95,65",52,0
Bovenover,1025JT,1025JT,ELK,21,100,100,2359,0
Bovenover,1025JT,1025JT,GAS,21,100,100,70,0
Bovenover,1025JV,1025JV,ELK,21,100,100,2046,"4,76"
Bovenover,1025JV,1025JV,GAS,21,100,100,49,0
Bovenover,1025JW,1025JW,ELK,22,100,100,1997,"4,55"
Bovenover,1025JW,1025JW,GAS,21,100,100,52,0
Bovenover,1025JX,1025JX,ELK,21,100,100,2525,0
Bovenover,1025JX,1025JX,GAS,21,100,100,47,0
Bovenover,1025JZ,1025JZ,ELK,23,100,100,2297,"4,35"
Bovenover,1025JZ,1025JZ,GAS,22,100,100,71,0
Bovenover,1025KA,1025KA,ELK,18,100,100,2362,"5,56"
Bovenover,1025KA,1025KA,GAS,18,100,100,58,0
Benedenlangs,1025KB,1025KB,ELK,22,100,"90,91",2008,"4,55"
Benedenlangs,1025KB,1025KB,GAS,20,100,95,26,0
Benedenlangs,1025KC,1025KC,ELK,26,100,"92,31",7024,"11,54"
Benedenlangs,1025KC,1025KC,GAS,20,100,100,37,0
Benedenlangs,1025KD,1025KD,ELK,21,100,100,2175,0
Benedenlangs,1025KD,1025KD,GAS,19,100,100,52,0
Benedenlangs,1025KE,1025KE,ELK,28,100,"96,43",3487,"7,14"
Benedenlangs,1025KE,1025KE,GAS,20,100,95,193,0
Benedenlangs,1025KG,1025KG,ELK,24,100,"95,83",3427,"4,17"
Benedenlangs,1025KG,1025KG,GAS,19,100,100,59,0
Benedenlangs,1025KH,1025KH,ELK,19,100,100,4019,"5,26"
Benedenlangs,1025KH,1025KH,GAS,17,100,"94,12",38,0
Benedenlangs,1025KJ,1025KJ,ELK,23,100,"95,65",3678,"8,7"
Benedenlangs,1025KJ,1025KJ,GAS,20,100,100,43,0
Benedenlangs,1025KK,1025KK,ELK,25,100,96,3315,8
Benedenlangs,1025KK,1025KK,GAS,20,100,100,48,0
Benedenlangs,1025KL,1025KL,ELK,17,100,100,2133,"5,88"
Benedenlangs,1025KL,1025KL,GAS,16,100,100,41,0
Rode Kruisstraat,1025KM,1025KM,ELK,28,100,"92,86",2544,0
Rode Kruisstraat,1025KM,1025KM,GAS,15,100,100,1205,0
Rode Kruisstraat,1025KN,1025KN,ELK,18,100,"77,78",24042,"61,11"
Rode Kruisstraat,1025KN,1025KN,GAS,10,100,80,13654,0
W.J. Knoopstraat,1025KP,1025KP,ELK,12,"91,67",100,4983,"33,33"
W.J. Knoopstraat,1025KP,1025KP,GAS,11,100,100,2588,0
Landsteinerstraat,1025KR,1025KR,ELK,17,100,100,4069,"5,88"
Landsteinerstraat,1025KR,1025KR,GAS,17,100,100,1980,0
Bastingstraat,1025KS,1025KS,ELK,17,100,100,2930,"5,88"
Bastingstraat,1025KS,1025KS,GAS,17,100,100,2017,0
Clara Bartonstraat,1025KT,1025KT,ELK,18,"94,44","94,44",3040,"5,56"
Clara Bartonstraat,1025KT,1025KT,GAS,17,100,100,1771,0
Florence Nightingalestr,1025KV,1025KV,ELK,10,100,100,3167,0
Florence Nightingalestr,1025KV,1025KW,GAS,19,100,100,2052,0
Nieuwendammer Molenpad,1025KW,1025KW,ELK,12,100,"91,67",3604,"8,33"
Nieuwendammer Molenpad,1025KX,1025LA,ELK,30,100,"96,67",2895,"3,33"
Nieuwendammer Molenpad,1025KX,1025LA,GAS,29,100,"96,55",1708,0
Meerpad,1025LB,1025LB,ELK,36,"91,67","80,56",5613,"8,33"
Meerpad,1025LB,1025LB,GAS,24,100,"91,67",1376,0
Nieuwendammerdijk,1025LC,1025LC,ELK,20,100,100,2776,5
Nieuwendammerdijk,1025LC,1025LC,GAS,19,100,100,1739,0
Nieuwendammerdijk,1025LD,1025LD,ELK,20,95,100,3762,0
Nieuwendammerdijk,1025LD,1025LD,GAS,19,100,100,1690,0
Nieuwendammerdijk,1025LE,1025LE,ELK,18,100,100,4122,"5,56"
Nieuwendammerdijk,1025LE,1025LE,GAS,18,100,100,1986,0
Nieuwendammerdijk,1025LG,1025LG,ELK,21,"95,24",100,3096,"4,76"
Nieuwendammerdijk,1025LG,1025LG,GAS,20,100,100,1591,0
Nieuwendammerdijk,1025LH,1025LH,ELK,13,"92,31",100,3191,"7,69"
Nieuwendammerdijk,1025LH,1025LH,GAS,12,100,100,2117,0
Nieuwendammerdijk,1025LJ,1025LJ,ELK,11,"90,91",100,5115,"9,09"
Nieuwendammerdijk,1025LJ,1025LK,GAS,22,100,"95,45",3951,0
Nieuwendammerdijk,1025LK,1025LK,ELK,16,"93,75",100,6930,"43,75"
Nieuwendammerdijk,1025LL,1025LL,ELK,10,100,100,4427,10
Nieuwendammerdijk,1025LL,1025LL,GAS,10,100,100,2143,0
Nieuwendammerdijk,1025LM,1025LM,ELK,11,100,"90,91",6496,"9,09"
Nieuwendammerdijk,1025LM,1025LM,GAS,11,100,"90,91",2504,0
Nieuwendammerdijk,1025LN,1025LN,ELK,28,"96,43",100,5619,"7,14"
Nieuwendammerdijk,1025LN,1025LN,GAS,26,100,100,1811,0
Nieuwendammerdijk,1025LP,1025LP,ELK,15,100,"93,33",3864,"6,67"
Nieuwendammerdijk,1025LP,1025LP,GAS,15,100,"93,33",1959,0
Nieuwendammerdijk,1025LR,1025LR,ELK,16,100,100,4268,"6,25"
Nieuwendammerdijk,1025LR,1025LR,GAS,16,100,100,1909,0
Nieuwendammerdijk,1025LS,1025LS,ELK,23,"95,65",100,3464,"4,35"
Nieuwendammerdijk,1025LS,1025LS,GAS,21,100,100,2055,0
Nieuwendammerdijk,1025LT,1025LT,ELK,14,"92,86","92,86",3235,"21,43"
Nieuwendammerdijk,1025LT,1025LT,GAS,12,100,100,1922,0
Nieuwendammerdijk,1025LV,1025LW,ELK,30,100,100,3460,"6,67"
Nieuwendammerdijk,1025LV,1025LW,GAS,27,100,100,1867,0
Nieuwendammerdijk,1025LX,1025LX,ELK,10,100,90,6026,0
Nieuwendammerdijk,1025LX,1025MB,GAS,44,100,"97,73",1321,0
Nieuwendammerkade,1025LZ,1025LZ,ELK,10,100,100,8345,20
Texelweg,1025MB,1025MB,ELK,30,100,"93,33",2498,0
J.H. van Heekweg,1025MC,1025MC,ELK,13,100,100,3242,0
J.H. van Heekweg,1025MC,1025MC,GAS,12,100,100,1261,0
Hildsven,1025ME,1025ME,ELK,40,100,100,2237,0
Hildsven,1025ME,1025ME,GAS,39,100,100,965,0
Hildsven,1025MG,1025MG,ELK,40,100,"97,5",2492,"2,5"
Hildsven,1025MG,1025MG,GAS,39,100,100,829,0
Hildsven,1025MH,1025MH,ELK,30,100,100,2155,"3,33"
Hildsven,1025MH,1025MH,GAS,30,100,100,917,0
Hildsven,1025MJ,1025MJ,ELK,22,100,100,1849,0
Hildsven,1025MJ,1025MJ,GAS,21,100,100,875,0
Hildsven,1025MK,1025MK,ELK,17,100,100,1980,"5,88"
Hildsven,1025MK,1025MK,GAS,15,100,100,922,0
Berend Boeijingastraat,1025ML,1025ML,ELK,23,"95,65",100,4175,"21,74"
Berend Boeijingastraat,1025ML,1025ML,GAS,20,100,100,1773,0
Willem Noorlanderkade,1025MN,1025MN,ELK,12,100,100,4019,0
Willem Noorlanderkade,1025MN,1025MN,GAS,10,100,100,1529,0
Daan Roodenburghplein,1025MP,1025MP,ELK,24,100,100,3845,0
Daan Roodenburghplein,1025MP,1025MP,GAS,24,100,100,1412,0
Diopter,1025MR,1025MR,ELK,54,100,"98,15",3520,"5,56"
Diopter,1025MR,1025MR,GAS,53,100,"98,11",1321,0
Diopter,1025MS,1025MS,ELK,67,"98,51",100,3924,"17,91"
Diopter,1025MS,1025MS,GAS,63,100,100,1445,0
Diopter,1025MT,1025MT,ELK,62,100,100,3860,"9,68"
Diopter,1025MT,1025MT,GAS,59,100,100,1390,0
Johan Rijnjastraat,1025MV,1025MV,ELK,28,100,100,3386,"3,57"
Johan Rijnjastraat,1025MV,1025MV,GAS,28,100,100,1296,0
Gerrit Versteegstraat,1025MX,1025MX,ELK,26,100,100,3631,"3,85"
Gerrit Versteegstraat,1025MX,1025MX,GAS,26,100,100,1248,0
G.J. Scheurleerweg,1025MZ,1025MZ,GAS,76,100,100,822,0
G.J.Scheurleerweg,1025MZ,1025MZ,ELK,83,100,"96,39",2439,"4,82"
Tiengemetenstraat,1025NA,1025NA,ELK,17,100,100,3382,0
Tiengemetenstraat,1025NA,1025NA,GAS,16,100,100,1281,0
Tholenstraat,1025NB,1025NB,ELK,20,100,100,2490,0
Tholenstraat,1025NB,1025NB,GAS,20,100,100,1343,0
Duivelandstraat,1025NC,1025NC,ELK,14,100,100,2436,0
Duivelandstraat,1025NC,1025NC,GAS,14,100,100,1328,0
Duivelandstraat,1025ND,1025ND,ELK,12,100,100,2719,0
Duivelandstraat,1025ND,1025ND,GAS,12,100,100,1258,0
Overflakkeestraat,1025NE,1025NE,ELK,10,100,90,2632,10
Overflakkeestraat,1025NE,1025NE,GAS,10,100,90,1246,0
Overflakkeestraat,1025NG,1025NG,ELK,16,100,100,2827,0
Overflakkeestraat,1025NG,1025NG,GAS,16,100,100,1288,0
Goereestraat,1025NH,1025NH,ELK,14,100,100,2363,"21,43"
Goereestraat,1025NH,1025NH,GAS,14,100,100,1178,0
Goereestraat,1025NJ,1025NJ,ELK,14,100,100,2264,0
Goereestraat,1025NJ,1025NJ,GAS,14,100,100,1294,0
Voornestraat,1025NK,1025NK,ELK,14,100,100,2296,"14,29"
Voornestraat,1025NK,1025NK,GAS,12,100,100,1066,0
Voornestraat,1025NL,1025NL,ELK,14,100,100,2623,0
Voornestraat,1025NL,1025NL,GAS,14,100,100,1309,0
Voornestraat,1025NM,1025NM,ELK,16,100,100,3350,"12,5"
Voornestraat,1025NM,1025NM,GAS,16,100,100,1441,0
Beijerlandstraat,1025NN,1025NN,ELK,14,100,"71,43",2837,"7,14"
Beijerlandstraat,1025NN,1025NN,GAS,12,100,"83,33",1289,0
Noord-Bevelandstraat,1025NP,1025NP,ELK,16,100,100,2210,"6,25"
Noord-Bevelandstraat,1025NP,1025NP,GAS,16,100,100,1425,0
Noord-Bevelandstraat,1025NR,1025NT,ELK,29,"96,55","96,55",2686,"13,79"
Noord-Bevelandstraat,1025NR,1025NT,GAS,28,100,100,1136,0
IJselmondestraat,1025NV,1025NV,ELK,16,100,100,3113,"12,5"
IJselmondestraat,1025NV,1025NV,GAS,16,100,100,1439,0
Hoekschewaardplein,1025NX,1025NX,ELK,19,100,"94,74",2886,0
Hoekschewaardplein,1025NX,1025NX,GAS,16,100,100,1310,0
Hoekschewaardplein,1025NZ,1025NZ,ELK,11,100,100,3012,0
Hoekschewaardplein,1025NZ,1025NZ,GAS,10,100,100,1200,0
Hoekschewaardweg,1025PA,1025PA,ELK,16,100,"93,75",2661,0
Hoekschewaardweg,1025PA,1025PA,GAS,16,100,"93,75",1355,0
Hoekschewaardweg,1025PB,1025PB,ELK,18,100,"88,89",2384,"16,67"
Hoekschewaardweg,1025PB,1025PB,GAS,17,100,"94,12",1619,0
Hoekschewaardweg,1025PC,1025PC,ELK,20,100,90,2743,0
Hoekschewaardweg,1025PC,1025PC,GAS,19,100,"94,74",1209,0
Hoekschewaardweg,1025PD,1025PD,ELK,86,100,"96,51",2606,"3,49"
Hoekschewaardweg,1025PD,1025PD,GAS,80,100,"98,75",991,0
Waddendijk,1025PE,1025PE,ELK,13,100,"76,92",2302,"7,69"
Waddendijk,1025PE,1025PE,GAS,11,100,"90,91",1358,0
Waddendijk,1025PG,1025PG,ELK,11,100,100,1856,0
Waddendijk,1025PG,1025PG,GAS,10,100,100,1198,0
Waddendijk,1025PH,1025PH,ELK,16,100,"81,25",2516,"12,5"
Waddendijk,1025PH,1025PH,GAS,15,100,"86,67",1445,0
Waddendijk,1025PJ,1025PJ,ELK,17,100,"82,35",2154,"5,88"
Waddendijk,1025PJ,1025PJ,GAS,14,100,"85,71",1553,0
Waddendijk,1025PK,1025PK,ELK,18,100,"94,44",4378,"11,11"
Waddendijk,1025PK,1025PK,GAS,15,100,100,1499,0
Walcherenstraat,1025PL,1025PL,ELK,15,100,"93,33",2017,"13,33"
Walcherenstraat,1025PL,1025PL,GAS,15,100,"93,33",1227,0
Walcherenstraat,1025PM,1025PM,ELK,15,100,100,3231,"13,33"
Walcherenstraat,1025PM,1025PM,GAS,15,100,100,1401,0
Walcherenstraat,1025PN,1025PP,ELK,25,100,100,2541,4
Walcherenstraat,1025PN,1025PP,GAS,24,100,100,1427,0
Waddenweg,1025PR,1025PR,ELK,21,100,100,8600,"38,1"
Waddenweg,1025PR,1025PR,GAS,17,100,100,2662,0
Waddenweg,1025PS,1025PS,ELK,20,100,100,2818,15
Waddenweg,1025PS,1025PS,GAS,19,100,100,1370,0
Waddenweg,1025PT,1025PT,ELK,27,100,"96,3",3028,"3,7"
Waddenweg,1025PT,1025PT,GAS,21,100,100,1493,0
Waddenweg,1025PV,1025PV,ELK,19,100,100,7632,"15,79"
Waddenweg,1025PV,1025PV,GAS,17,100,100,2340,0
Waddenweg,1025PW,1025PW,ELK,23,100,100,2787,"8,7"
Waddenweg,1025PW,1025PW,GAS,21,100,100,1453,0
Waddenweg,1025PX,1025PX,ELK,24,100,100,3982,"12,5"
Waddenweg,1025PX,1025PX,GAS,22,100,100,1694,0
Breedveld,1025PZ,1025PZ,ELK,19,100,"73,68",7013,"10,53"
Breedveld,1025PZ,1025RA,GAS,23,100,"95,65",3997,0
Hans Meerum Terwogtweg,1025QQ,1025RA,ELK,19,100,100,2213,"5,26"
Terschellingstraat,1025RB,1025RB,ELK,15,100,"93,33",2686,"13,33"
Terschellingstraat,1025RB,1025RB,GAS,15,100,"93,33",1125,0
Terschellingstraat,1025RC,1025RC,ELK,11,100,100,3000,"9,09"
Terschellingstraat,1025RC,1025RC,GAS,11,100,100,1422,0
Schiermonnikoogstraat,1025RD,1025RD,ELK,20,100,100,2956,0
Schiermonnikoogstraat,1025RD,1025RD,GAS,20,100,100,1370,0
Urkstraat,1025RE,1025RE,ELK,13,100,100,1374,0
Urkstraat,1025RE,1025RE,GAS,13,100,100,1094,0
Urkstraat,1025RG,1025RG,ELK,13,100,100,1756,"15,38"
Urkstraat,1025RG,1025RG,GAS,13,100,100,1229,0
Urkstraat,1025RH,1025RH,ELK,19,100,100,2701,0
Urkstraat,1025RH,1025RH,GAS,18,100,100,1473,0
Amelandstraat,1025RJ,1025RJ,ELK,10,100,100,2270,10
Amelandstraat,1025RJ,1025RJ,GAS,10,100,100,1380,0
Amelandstraat,1025RK,1025RK,ELK,16,100,100,2520,0
Amelandstraat,1025RK,1025RK,GAS,16,100,100,1359,0
Schoklandstraat,1025RL,1025RM,ELK,19,100,100,3412,"15,79"
Schoklandstraat,1025RL,1025RM,GAS,19,100,100,1331,0
Vlielandstraat,1025RN,1025RN,ELK,14,100,100,3217,"7,14"
Vlielandstraat,1025RN,1025RN,GAS,14,100,100,1192,0
Texelplein,1025RP,1025RP,ELK,17,100,"94,12",2444,"5,88"
Texelplein,1025RP,1025RP,GAS,15,100,100,1414,0
Texelweg,1025RR,1025RR,ELK,13,100,"92,31",1992,"7,69"
Texelweg,1025RR,1025RR,GAS,13,100,"92,31",1211,0
Texelweg,1025RS,1025RS,ELK,16,100,100,2843,"6,25"
Texelweg,1025RS,1025RS,GAS,16,100,100,1288,0
Texelweg,1025RT,1025RT,ELK,18,100,"94,44",2552,0
Texelweg,1025RT,1025RT,GAS,16,100,100,1640,0
Texelweg,1025RV,1025RV,ELK,31,100,100,2958,"6,45"
Texelweg,1025RV,1025RV,GAS,30,100,100,1157,0
Leeuwarderweg,1025RW,1025RW,GAS,18,100,100,1834,0
Nieuwe Leeuwarderweg,1025RW,1025RW,ELK,24,"95,83","83,33",3354,"16,67"
Leeuwarderweg,1025RX,1025RX,ELK,20,95,100,3258,5
