,leveringsrichting,postcode_tot,postcode_van,sjv,soort
6334,100,1025KS,1025KS,1719,GAS
6335,"94,12",1025KS,1025KS,2695,ELK
6336,100,1025KT,1025KT,1723,GAS
6337,"88,89",1025KT,1025KT,2874,ELK
6338,100,1025KV,1025KV,2592,ELK
6339,100,1025KW,1025KV,1953,GAS
6340,100,1025KW,1025KW,3323,ELK
6341,100,1025LA,1025KX,2708,ELK
6342,100,1025LA,1025KX,1620,GAS
6343,100,1025LB,1025LB,1329,GAS
6344,"83,33",1025LB,1025LB,5282,ELK
6345,100,1025LC,1025LC,2882,ELK
6346,100,1025LC,1025LC,1566,GAS
6347,100,1025LD,1025LD,1595,GAS
6348,90,1025LD,1025LD,2729,ELK
6349,100,1025LE,1025LE,1824,GAS
6350,100,1025LE,1025LE,3587,ELK
6351,"90,48",1025LG,1025LG,2999,ELK
6352,100,1025LG,1025LG,1522,GAS
6353,"76,92",1025LH,1025LH,2384,ELK
6354,100,1025LH,1025LH,1776,GAS
6355,100,1025LK,1025LJ,3411,GAS
6356,"81,82",1025LJ,1025LJ,4526,ELK
6357,"86,67",1025LK,1025LK,6577,ELK
6358,100,1025LL,1025LL,2016,GAS
6359,100,1025LL,1025LL,4380,ELK
6360,100,1025LM,1025LM,6969,ELK
6361,100,1025LM,1025LM,2358,GAS
6362,"88,89",1025LN,1025LN,6016,ELK
6363,100,1025LN,1025LN,1475,GAS
6364,75,1025LP,1025LP,4214,ELK
6365,100,1025LP,1025LP,1855,GAS
6366,100,1025LR,1025LR,1745,GAS
6367,100,1025LR,1025LR,3740,ELK
6368,100,1025LS,1025LS,1927,GAS
6369,"86,36",1025LS,1025LS,3699,ELK
6370,"76,92",1025LT,1025LT,2759,ELK
6371,100,1025LT,1025LT,1827,GAS
6372,100,1025LW,1025LV,1819,GAS
6373,"93,33",1025LW,1025LV,3398,ELK
6374,"94,74",1025LZ,1025LX,6270,ELK
6375,100,1025MB,1025LX,1251,GAS
6376,100,1025MB,1025MB,2319,ELK
6377,100,1025MC,1025MC,1279,GAS
6378,100,1025MC,1025MC,3299,ELK
6379,100,1025ME,1025ME,950,GAS
6380,100,1025ME,1025ME,2164,ELK
6381,100,1025MG,1025MG,766,GAS
6382,100,1025MG,1025MG,2405,ELK
6383,100,1025MH,1025MH,1931,ELK
6384,100,1025MH,1025MH,924,GAS
6385,100,1025MJ,1025MJ,1564,ELK
6386,100,1025MJ,1025MJ,796,GAS
6387,100,1025MK,1025MK,751,GAS
6388,100,1025MK,1025MK,1775,ELK
6389,"82,61",1025ML,1025ML,3851,ELK
6390,100,1025ML,1025ML,1725,GAS
6391,100,1025MN,1025MN,3777,ELK
6392,100,1025MN,1025MN,1298,GAS
6393,100,1025MP,1025MP,1312,GAS
6394,100,1025MP,1025MP,3588,ELK
6395,100,1025MR,1025MR,3247,ELK
6396,100,1025MR,1025MR,1198,GAS
6397,"90,91",1025MS,1025MS,3863,ELK
6398,100,1025MS,1025MS,1357,GAS
6399,100,1025MT,1025MT,1399,GAS
6400,"95,08",1025MT,1025MT,3630,ELK
6401,"92,86",1025MV,1025MV,2910,ELK
6402,100,1025MV,1025MV,1113,GAS
6403,100,1025MX,1025MX,1019,GAS
6404,"92,31",1025MX,1025MX,3056,ELK
6405,100,1025MZ,1025MZ,2419,ELK
6406,100,1025MZ,1025MZ,686,GAS
6407,100,1025NA,1025NA,2735,ELK
6408,100,1025NA,1025NA,1202,GAS
6409,100,1025NB,1025NB,1045,GAS
6410,100,1025NB,1025NB,1889,ELK
6411,100,1025NC,1025NC,2562,ELK
6412,100,1025NC,1025NC,1222,GAS
6413,100,1025ND,1025ND,2908,ELK
6414,100,1025ND,1025ND,1182,GAS
6415,100,1025NE,1025NE,1412,GAS
6416,100,1025NE,1025NE,2377,ELK
6417,100,1025NG,1025NG,1203,GAS
6418,100,1025NG,1025NG,2682,ELK
6419,100,1025NH,1025NH,1154,GAS
6420,100,1025NH,1025NH,2457,ELK
6421,100,1025NJ,1025NJ,1309,GAS
6422,100,1025NJ,1025NJ,2843,ELK
6423,100,1025NK,1025NK,2064,ELK
6424,100,1025NK,1025NK,927,GAS
6425,100,1025NL,1025NL,1202,GAS
6426,100,1025NL,1025NL,2003,ELK
6427,100,1025NM,1025NM,2827,ELK
6428,100,1025NM,1025NM,1159,GAS
6429,100,1025NN,1025NN,2620,ELK
6430,100,1025NN,1025NN,1268,GAS
6431,100,1025NP,1025NP,2184,ELK
6432,100,1025NP,1025NP,1259,GAS
6433,100,1025NT,1025NR,1150,GAS
6434,"96,55",1025NT,1025NR,2403,ELK
6435,100,1025NV,1025NV,3160,ELK
6436,100,1025NV,1025NV,1351,GAS
6437,100,1025NX,1025NX,2590,ELK
6438,100,1025NX,1025NX,1300,GAS
6439,100,1025NZ,1025NZ,2515,ELK
6440,100,1025NZ,1025NZ,1048,GAS
6441,100,1025PA,1025PA,1267,GAS
6442,100,1025PA,1025PA,2475,ELK
6443,100,1025PB,1025PB,2041,ELK
6444,100,1025PB,1025PB,1258,GAS
6445,100,1025PC,1025PC,2695,ELK
6446,100,1025PC,1025PC,1033,GAS
6447,100,1025PD,1025PD,924,GAS
6448,100,1025PD,1025PD,2702,ELK
6449,100,1025PE,1025PE,1292,GAS
6450,100,1025PE,1025PE,1903,ELK
6451,100,1025PG,1025PG,1166,GAS
6452,100,1025PG,1025PG,1852,ELK
6453,100,1025PH,1025PH,1438,GAS
6454,100,1025PH,1025PH,2444,ELK
6455,100,1025PJ,1025PJ,1179,GAS
6456,100,1025PJ,1025PJ,1860,ELK
6457,100,1025PK,1025PK,3185,ELK
6458,100,1025PK,1025PK,1492,GAS
6459,100,1025PL,1025PL,2100,ELK
6460,100,1025PL,1025PL,1144,GAS
6461,100,1025PM,1025PM,1218,GAS
6462,100,1025PM,1025PM,2859,ELK
6463,100,1025PP,1025PN,2614,ELK
6464,100,1025PP,1025PN,1357,GAS
6465,100,1025PR,1025PR,2393,GAS
6466,100,1025PR,1025PR,7189,ELK
6467,100,1025PS,1025PS,1158,GAS
6468,100,1025PS,1025PS,2824,ELK
6469,100,1025PT,1025PT,1223,GAS
6470,100,1025PT,1025PT,2468,ELK
6471,100,1025PV,1025PV,2352,GAS
6472,100,1025PV,1025PV,5281,ELK
6473,100,1025PW,1025PW,2522,ELK
6474,100,1025PW,1025PW,1554,GAS
6475,100,1025PX,1025PX,4107,ELK
6476,100,1025PX,1025PX,1947,GAS
6477,100,1025RA,1025PZ,2989,GAS
6478,100,1025PZ,1025PZ,11637,ELK
6479,100,1025RA,1025RA,2397,ELK
6480,100,1025RB,1025RB,973,GAS
6481,100,1025RB,1025RB,2118,ELK
6482,100,1025RC,1025RC,1376,GAS
6483,100,1025RC,1025RC,2172,ELK
6484,100,1025RD,1025RD,1204,GAS
6485,100,1025RD,1025RD,2666,ELK
6486,100,1025RE,1025RE,1736,ELK
6487,100,1025RE,1025RE,956,GAS
6488,100,1025RG,1025RG,1723,ELK
6489,100,1025RG,1025RG,1111,GAS
6490,100,1025RH,1025RH,2102,ELK
6491,100,1025RH,1025RH,1271,GAS
6492,100,1025RJ,1025RJ,2263,ELK
6493,100,1025RJ,1025RJ,1202,GAS
6494,100,1025RK,1025RK,1265,GAS
6495,100,1025RK,1025RK,2658,ELK
6496,100,1025RM,1025RL,1289,GAS
6497,100,1025RM,1025RL,2895,ELK
6498,100,1025RN,1025RN,1044,GAS
6499,100,1025RN,1025RN,2735,ELK
6500,100,1025RP,1025RP,1351,GAS
6501,100,1025RP,1025RP,2685,ELK
6502,100,1025RR,1025RR,2120,ELK
6503,100,1025RR,1025RR,1057,GAS
6504,100,1025RS,1025RS,1216,GAS
6505,100,1025RS,1025RS,2642,ELK
6506,100,1025RT,1025RT,2495,ELK
6507,100,1025RT,1025RT,1382,GAS
6508,100,1025RV,1025RV,1014,GAS
6509,100,1025RV,1025RV,2643,ELK
6510,100,1025RW,1025RW,1586,GAS
6511,"91,67",1025RW,1025RW,3468,ELK
6512,100,1025RX,1025RX,1864,GAS
6513,85,1025RX,1025RX,3109,ELK
6514,100,1025SB,1025RZ,1549,ELK
6515,100,1025SB,1025SB,57,GAS
6516,100,1025SC,1025SC,363,GAS
6517,100,1025SC,1025SC,1543,ELK
6518,100,1025SE,1025SE,1826,ELK
6519,100,1025SE,1025SE,22,GAS
6520,100,1025SG,1025SG,3193,ELK
6521,100,1025SG,1025SG,20,GAS
6522,100,1025SH,1025SH,18,GAS
6523,100,1025SH,1025SH,1715,ELK
6524,100,1025SJ,1025SJ,1564,ELK
6525,100,1025SJ,1025SJ,39,GAS
6526,100,1025SK,1025SK,45,GAS
6527,100,1025SK,1025SK,2374,ELK
6528,100,1025SL,1025SL,2162,ELK
6529,100,1025SL,1025SL,20,GAS
6530,100,1025SM,1025SM,2237,ELK
6531,100,1025SM,1025SM,35,GAS
6532,100,1025SN,1025SN,92,GAS
6533,100,1025SN,1025SN,1852,ELK
6534,100,1025SR,1025SP,152,GAS
6535,100,1025SP,1025SP,3914,ELK
6536,100,1025SR,1025SR,1983,ELK
6537,100,1025ST,1025ST,1428,ELK
6538,100,1025ST,1025ST,33,GAS
6539,100,1025SV,1025SV,1992,ELK
6540,100,1025SV,1025SV,34,GAS
6541,100,1025SW,1025SW,32,GAS
6542,100,1025SW,1025SW,1638,ELK
6543,100,1025SX,1025SX,30,GAS
6544,100,1025SX,1025SX,2402,ELK
6545,100,1025SZ,1025SZ,38,GAS
6546,100,1025SZ,1025SZ,1806,ELK
6547,100,1025TA,1025TA,40,GAS
6548,100,1025TA,1025TA,2128,ELK
6549,100,1025TB,1025TB,2312,ELK
6550,100,1025TB,1025TB,25,GAS
6551,100,1025TC,1025TC,23,GAS
6552,100,1025TC,1025TC,1498,ELK
6553,100,1025TD,1025TD,2795,ELK
6554,100,1025TD,1025TD,813,GAS
6555,100,1025TE,1025TE,1942,ELK
6556,100,1025TE,1025TE,25,GAS
6557,100,1025TG,1025TG,45,GAS
6558,100,1025TG,1025TG,1963,ELK
6559,100,1025TH,1025TH,35,GAS
6560,100,1025TH,1025TH,1783,ELK
6561,100,1025TJ,1025TJ,1653,ELK
6562,100,1025TJ,1025TJ,33,GAS
6563,100,1025TK,1025TK,2204,ELK
6564,100,1025TK,1025TK,46,GAS
6565,100,1025TL,1025TL,38,GAS
6566,100,1025TL,1025TL,2226,ELK
6567,100,1025TM,1025TM,3089,ELK
6568,100,1025TM,1025TM,27,GAS
6569,100,1025TN,1025TN,45,GAS
6570,100,1025TN,1025TN,1970,ELK
6571,100,1025TP,1025TP,1842,ELK
6572,100,1025TP,1025TP,24,GAS
6573,100,1025TR,1025TR,2458,ELK
6574,100,1025TR,1025TR,24,GAS
6575,100,1025TS,1025TS,1746,ELK
6576,100,1025TS,1025TS,38,GAS
6577,100,1025TT,1025TT,38,GAS
6578,100,1025TT,1025TT,1845,ELK
6579,100,1025TV,1025TV,1562,ELK
6580,100,1025TV,1025TV,31,GAS
6581,100,1025TW,1025TW,35,GAS
6582,100,1025TW,1025TW,2689,ELK
6583,100,1025TX,1025TX,2071,ELK
6584,100,1025TX,1025TX,31,GAS
6585,100,1025TZ,1025TZ,322,GAS
6586,100,1025TZ,1025TZ,1876,ELK
6587,100,1025VA,1025VA,2212,ELK
6588,100,1025VA,1025VA,43,GAS
6589,100,1025VB,1025VB,1927,ELK
6590,100,1025VB,1025VB,55,GAS
6591,100,1025VC,1025VC,27,GAS
6592,100,1025VC,1025VC,1829,ELK
6593,100,1025VN,1025VD,2188,ELK
6594,100,1025VN,1025VN,878,GAS
6595,100,1025VP,1025VP,1002,GAS
6596,100,1025VP,1025VP,2188,ELK
6597,100,1025VS,1025VR,4001,ELK
6598,100,1025VS,1025VS,1616,GAS
6599,100,1025VV,1025VV,4623,ELK
6600,100,1025VW,1025VW,1047,ELK
6601,100,1025VX,1025VX,1356,ELK
6602,100,1025WB,1025VZ,5033,ELK
6603,100,1025WB,1025WB,2225,GAS
6604,100,1025WC,1025WC,2680,GAS
6605,"85,71",1025WC,1025WC,3709,ELK
6606,100,1025WD,1025WD,2226,GAS
6607,"43,75",1025WD,1025WD,3486,ELK
6608,100,1025WE,1025WE,2313,GAS
6609,"94,44",1025WE,1025WE,3986,ELK
6610,100,1025WH,1025WH,5514,ELK
6611,100,1025WH,1025WH,1121,GAS
6612,"95,83",1025WL,1025WJ,15527,ELK
6613,100,1025WR,1025WJ,2889,GAS
6614,100,1025WP,1025WN,21539,ELK
6615,100,1025WR,1025WR,2281,ELK
6616,100,1025WS,1025WS,1951,ELK
6617,100,1025WS,1025WS,694,GAS
6618,100,1025WT,1025WT,686,GAS
6619,100,1025WT,1025WT,2141,ELK
6620,100,1025WV,1025WV,2005,ELK
6621,100,1025WV,1025WV,759,GAS
6622,100,1025WX,1025WX,1798,ELK
6623,100,1025WX,1025WX,582,GAS
6624,100,1025WZ,1025WZ,2028,ELK
6625,100,1025WZ,1025WZ,894,GAS
6626,100,1025XB,1025XA,3235,GAS
6627,100,1025XB,1025XA,22126,ELK
6628,100,1025XC,1025XC,25995,ELK
6629,100,1025XC,1025XC,4448,GAS
6630,100,1025XE,1025XD,2170,GAS
6631,100,1025XE,1025XD,9701,ELK
6632,100,1025XG,1025XG,3232,ELK
6633,100,1025XG,1025XG,722,GAS
6634,100,1025XJ,1025XH,7080,ELK
6635,100,1025XJ,1025XH,1498,GAS
6636,100,1025XS,1025XL,3859,ELK
6637,100,1025XS,1025XL,984,GAS
6638,100,1025XT,1025XT,2022,ELK
6639,100,1025XT,1025XT,984,GAS
6640,100,1025XV,1025XV,2103,ELK
6641,100,1025XV,1025XV,828,GAS
6642,100,1025XW,1025XW,1885,ELK
6643,100,1025XW,1025XW,742,GAS
6644,"90,91",1025XX,1025XX,3334,ELK
6645,100,1025XX,1025XX,1414,GAS
6646,100,1025XZ,1025XZ,3387,ELK
6647,100,1025XZ,1025XZ,1683,GAS
6648,100,1025ZA,1025ZA,80,GAS
6649,100,1025ZA,1025ZA,1125,ELK
6650,100,1025ZB,1025ZB,75,GAS
6651,100,1025ZB,1025ZB,2117,ELK
6652,100,1025ZC,1025ZC,1716,GAS
6653,100,1025ZC,1025ZC,4036,ELK
6654,100,1025ZD,1025ZD,99,GAS
6655,100,1025ZD,1025ZD,3149,ELK
6656,100,1025ZE,1025ZE,1256,ELK
6657,100,1025ZE,1025ZE,2762,GAS
6658,100,1025ZG,1025ZG,96,GAS
6659,100,1025ZG,1025ZG,2707,ELK
6660,100,1025ZH,1025ZH,1685,GAS
6661,100,1025ZH,1025ZH,3214,ELK
6662,100,1025ZJ,1025ZJ,3191,ELK
6663,100,1025ZJ,1025ZJ,688,GAS
6664,100,1025ZK,1025ZK,658,ELK
6665,100,1025ZK,1025ZK,123,GAS
6666,100,1025ZL,1025ZL,2750,ELK
6667,100,1025ZL,1025ZL,57,GAS
6668,100,1025ZM,1025ZM,2710,ELK
6669,100,1025ZM,1025ZM,65,GAS
6670,100,1025ZN,1025ZN,65,GAS
6671,100,1025ZN,1025ZN,2107,ELK
6672,100,1025ZP,1025ZP,65,GAS
6673,100,1025ZP,1025ZP,1094,ELK
6674,100,1025ZR,1025ZR,63,GAS
6675,100,1025ZR,1025ZR,3183,ELK
6676,100,1025ZS,1025ZS,65,GAS
6677,100,1025ZS,1025ZS,2107,ELK
6678,100,1025ZT,1025ZT,1184,ELK
6679,100,1025ZT,1025ZT,65,GAS
6680,100,1025ZV,1025ZV,65,GAS
6681,100,1025ZV,1025ZV,3162,ELK
6682,100,1025ZW,1025ZW,2039,ELK
6683,100,1025ZW,1025ZW,65,GAS
6684,100,1025ZX,1025ZX,881,ELK
6685,100,1025ZX,1025ZX,598,GAS
6686,100,1026BX,1025ZZ,6351,ELK
6687,100,1026BX,1026BX,2094,GAS
6688,100,1026BZ,1026BZ,3351,ELK
6689,100,1026BZ,1026BZ,2181,GAS
6690,100,1026CA,1026CA,4228,ELK
6691,100,1026CA,1026CA,2607,GAS
6692,100,1026CB,1026CB,3107,GAS
6693,100,1026CB,1026CB,8348,ELK
6694,100,1026CD,1026CC,2192,GAS
6695,100,1026CC,1026CC,3460,ELK
6696,100,1026CD,1026CD,4309,ELK
6697,100,1026CE,1026CE,5187,ELK
6698,100,1026CE,1026CE,2506,GAS
6699,100,1026CG,1026CG,4622,ELK
6700,100,1026CG,1026CG,2195,GAS
6701,100,1026CH,1026CH,4609,ELK
6702,100,1026CH,1026CH,1642,GAS
6703,100,1026CJ,1026CJ,2331,GAS
6704,100,1026CJ,1026CJ,4490,ELK
6705,100,1026CK,1026CK,4951,ELK
6706,100,1026CK,1026CK,2236,GAS
6707,100,1026CL,1026CL,2051,GAS
6708,100,1026CL,1026CL,4494,ELK
6709,100,1026CM,1026CM,2661,GAS
6710,100,1026CM,1026CM,4482,ELK
6711,100,1026CN,1026CN,6803,ELK
6712,100,1026CN,1026CN,2328,GAS
6713,100,1026CP,1026CP,21651,ELK
6714,"95,65",1026CR,1026CR,5867,ELK
6715,100,1027AE,1026CR,3332,GAS
6716,100,1027AA,1027AA,6823,ELK
6717,100,1027AD,1027AC,11568,ELK
6718,100,1027AE,1027AE,6379,ELK
6719,100,1027AJ,1027AG,2510,GAS
6720,"83,33",1027AG,1027AG,6426,ELK
6721,"94,74",1027AH,1027AH,13188,ELK
6722,100,1027AJ,1027AJ,4347,ELK
6723,100,1027AK,1027AK,1474,GAS
6724,"94,12",1027AK,1027AK,2558,ELK
6725,100,1027AL,1027AL,3314,ELK
6726,100,1027AL,1027AL,1960,GAS
6727,100,1027AM,1027AM,1748,GAS
6728,100,1027AM,1027AM,3806,ELK
6729,100,1027AN,1027AN,1458,GAS
6730,"78,57",1027AN,1027AN,2466,ELK
6731,100,1027AP,1027AP,1981,GAS
6732,100,1027AP,1027AP,3309,ELK
6733,100,1027AS,1027AR,2469,GAS
6734,"90,48",1027AS,1027AR,3294,ELK
6735,"78,57",1027AT,1027AT,8090,ELK
6736,100,1027AV,1027AT,3693,GAS
6737,100,1027AV,1027AV,4835,ELK
6738,100,1028BB,1027AW,2800,GAS
6739,100,1028AZ,1027AW,15120,ELK
6740,"89,29",1028BB,1028BA,5060,ELK
6741,100,1028BC,1028BC,2374,GAS
6742,"96,88",1028BC,1028BC,4904,ELK
6743,100,1028BD,1028BD,6069,ELK
6744,100,1028BD,1028BD,2279,GAS
6745,100,1028BE,1028BE,2406,GAS
6746,100,1028BE,1028BE,4801,ELK
6747,100,1028BH,1028BG,5803,ELK
6748,100,1028BH,1028BH,2390,GAS
6749,100,1028BJ,1028BJ,10667,ELK
6750,100,1028BK,1028BJ,3075,GAS
6751,"80,95",1028BK,1028BK,6107,ELK
6752,100,1028BL,1028BL,4878,ELK
6753,100,1028BL,1028BL,2967,GAS
6754,100,1028BM,1028BM,2799,GAS
6755,"93,75",1028BM,1028BM,4216,ELK
6756,100,1028BN,1028BN,2050,GAS
6757,100,1028BN,1028BN,2992,ELK
6758,90,1028BP,1028BP,3549,ELK
6759,100,1028BP,1028BP,1708,GAS
6760,100,1028BR,1028BR,5602,ELK
6761,100,1028BR,1028BR,3136,GAS
6762,100,1028BS,1028BS,2126,GAS
6763,100,1028BS,1028BS,3544,ELK
6764,100,1031AB,1028BT,1639,GAS
6765,100,1028BT,1028BT,9801,ELK
6766,"90,48",1031AA,1028BV,12452,ELK
6767,100,1031AB,1031AB,2319,ELK
6768,100,1031AC,1031AC,3252,ELK
6769,100,1031AC,1031AC,1665,GAS
6770,100,1031AD,1031AD,7099,ELK
6771,100,1031AD,1031AD,1556,GAS
6772,100,1031AG,1031AE,1172,GAS
6773,100,1031AG,1031AE,2030,ELK
6774,100,1031AH,1031AH,1230,ELK
6775,100,1031AH,1031AH,857,GAS
6776,100,1031AJ,1031AJ,805,GAS
6777,100,1031AJ,1031AJ,1239,ELK
6778,100,1031AK,1031AK,959,GAS
6779,100,1031AK,1031AK,1854,ELK
6780,100,1031AL,1031AL,1227,ELK
6781,100,1031AL,1031AL,1093,GAS
6782,100,1031AM,1031AM,934,GAS
6783,100,1031AM,1031AM,1763,ELK
6784,100,1031AN,1031AN,2371,ELK
6785,100,1031AN,1031AN,1094,GAS
6786,100,1031AP,1031AP,2177,ELK
6787,100,1031AP,1031AP,1257,GAS
6788,100,1031AR,1031AR,1355,GAS
6789,100,1031AR,1031AR,2644,ELK
6790,100,1031AS,1031AS,1279,GAS
6791,100,1031AS,1031AS,1442,ELK
6792,100,1031AT,1031AT,1414,ELK
6793,100,1031AT,1031AT,1290,GAS
6794,100,1031AV,1031AV,2615,ELK
6795,100,1031AV,1031AV,1195,GAS
6796,100,1031AW,1031AW,2602,GAS
6797,100,1031AW,1031AW,1278,ELK
6798,100,1031AX,1031AX,728,GAS
6799,100,1031AX,1031AX,1661,ELK
6800,100,1031AZ,1031AZ,968,GAS
6801,100,1031AZ,1031AZ,1837,ELK
6802,100,1031BB,1031BA,1224,GAS
6803,100,1031BB,1031BA,2497,ELK
6804,100,1031BC,1031BC,2435,ELK
6805,100,1031BC,1031BC,1735,GAS
6806,100,1031BD,1031BD,2817,ELK
6807,100,1031BD,1031BD,1346,GAS
6808,100,1031BE,1031BE,1944,ELK
6809,100,1031BE,1031BE,1147,GAS
6810,100,1031BG,1031BG,2039,ELK
6811,100,1031BG,1031BG,1573,GAS
6812,100,1031BH,1031BH,1629,ELK
6813,100,1031BH,1031BH,1042,GAS
6814,100,1031BJ,1031BJ,1726,ELK
6815,100,1031BJ,1031BJ,1004,GAS
6816,100,1031BK,1031BK,1370,GAS
6817,100,1031BK,1031BK,1837,ELK
6818,100,1031BL,1031BL,1264,GAS
6819,100,1031BL,1031BL,1815,ELK
6820,100,1031BN,1031BM,1810,ELK
6821,100,1031BN,1031BM,1107,GAS
6822,100,1031BP,1031BP,2155,ELK
6823,100,1031BP,1031BP,1130,GAS
6824,100,1031BR,1031BR,977,GAS
6825,100,1031BR,1031BR,2807,ELK
6826,100,1031BS,1031BS,7753,ELK
6827,100,1031BS,1031BS,1513,GAS
6828,100,1031BT,1031BT,10526,ELK
6829,100,1031BT,1031BT,1532,GAS
6830,100,1031BV,1031BV,8386,GAS
6831,100,1031BV,1031BV,6747,ELK
6832,100,1031BW,1031BW,1442,GAS
6833,100,1031BW,1031BW,3147,ELK
6834,100,1031BX,1031BX,1974,ELK
6835,100,1031BX,1031BX,1154,GAS
6836,100,1031BZ,1031BZ,1132,GAS
6837,100,1031BZ,1031BZ,3773,ELK
6838,100,1031CA,1031CA,1510,GAS
6839,100,1031CA,1031CA,3570,ELK
6840,100,1031CC,1031CB,3878,GAS
6841,100,1031CB,1031CB,11281,ELK
6842,100,1031CC,1031CC,6801,ELK
6843,100,1031CD,1031CD,3599,ELK
6844,100,1031CD,1031CD,1262,GAS
6845,100,1031CE,1031CE,2357,ELK
6846,100,1031CE,1031CE,1039,GAS
6847,100,1031CJ,1031CG,8511,ELK
6848,100,1031CJ,1031CJ,1760,GAS
6849,100,1031CK,1031CK,4366,ELK
6850,100,1031CK,1031CK,1567,GAS
6851,100,1031CN,1031CL,1570,GAS
6852,100,1031CN,1031CL,7523,ELK
6853,100,1031CP,1031CP,4244,ELK
6854,100,1031CP,1031CP,798,GAS
6855,100,1031CR,1031CR,2574,ELK
6856,100,1031CR,1031CR,1267,GAS
6857,100,1031CS,1031CS,1719,GAS
6858,100,1031CS,1031CS,3477,ELK
6859,100,1031CT,1031CT,1297,GAS
6860,100,1031CT,1031CT,2548,ELK
6861,100,1031CV,1031CV,1377,GAS
6862,100,1031CV,1031CV,4389,ELK
6863,100,1031CW,1031CW,1157,GAS
6864,100,1031CW,1031CW,2781,ELK
6865,100,1031CX,1031CX,1041,GAS
6866,100,1031CX,1031CX,5267,ELK
6867,100,1031DA,1031DA,2238,ELK
6868,100,1031DA,1031DA,964,GAS
6869,100,1031DB,1031DB,1005,GAS
6870,100,1031DB,1031DB,2196,ELK
6871,100,1031EA,1031EA,1120,GAS
6872,100,1031EA,1031EA,3063,ELK
6873,100,1031EB,1031EB,3097,ELK
6874,100,1031EB,1031EB,788,GAS
6875,100,1031EC,1031EC,4772,ELK
6876,100,1031EC,1031EC,1204,GAS
6877,100,1031ED,1031ED,5736,ELK
6878,100,1031ED,1031ED,1170,GAS
6879,100,1031EE,1031EE,4328,ELK
6880,100,1031EE,1031EE,1213,GAS
6881,100,1031EG,1031EG,1627,GAS
6882,100,1031EG,1031EG,3791,ELK
6883,100,1031EH,1031EH,848,GAS
6884,100,1031EH,1031EH,2767,ELK
6885,100,1031EJ,1031EJ,4048,ELK
6886,100,1031EJ,1031EJ,915,GAS
6887,100,1031EK,1031EK,2333,ELK
6888,100,1031EK,1031EK,1914,GAS
6889,100,1031EL,1031EL,1912,ELK
6890,100,1031EL,1031EL,985,GAS
6891,100,1031EM,1031EM,1883,ELK
6892,100,1031EM,1031EM,1020,GAS
6893,100,1031EN,1031EN,1021,GAS
6894,100,1031EN,1031EN,1758,ELK
6895,100,1031EP,1031EP,1863,ELK
6896,100,1031EP,1031EP,984,GAS
6897,100,1031ER,1031ER,1096,GAS
6898,100,1031ER,1031ER,1822,ELK
6899,100,1031ES,1031ES,869,GAS
6900,100,1031ES,1031ES,1688,ELK
6901,100,1031ET,1031ET,860,GAS
6902,100,1031ET,1031ET,1555,ELK
6903,100,1031EV,1031EV,2253,ELK
6904,100,1031EV,1031EV,895,GAS
6905,100,1031EW,1031EW,638,GAS
6906,100,1031EW,1031EW,2332,ELK
6907,100,1031EX,1031EX,1571,ELK
6908,100,1031EX,1031EX,967,GAS
6909,100,1031EZ,1031EZ,2955,ELK
6910,100,1031GA,1031EZ,856,GAS
6911,100,1031GA,1031GA,1756,ELK
6912,100,1031GB,1031GB,1617,ELK
6913,100,1031GB,1031GB,940,GAS
6914,100,1031GC,1031GC,1689,ELK
6915,100,1031GC,1031GC,993,GAS
6916,100,1031GD,1031GD,2570,ELK
6917,100,1031GD,1031GD,1184,GAS
6918,100,1031GE,1031GE,1766,GAS
6919,100,1031GE,1031GE,2037,ELK
6920,100,1031GH,1031GG,3081,ELK
6921,100,1031GH,1031GG,2667,GAS
6922,100,1031GK,1031GK,1689,ELK
6923,100,1031GK,1031GK,670,GAS
6924,100,1031GL,1031GL,800,ELK
6925,100,1031GL,1031GL,577,GAS
6926,100,1031GM,1031GM,2145,ELK
6927,100,1031GM,1031GM,839,GAS
6928,100,1031GN,1031GN,2138,ELK
6929,100,1031GN,1031GN,1087,GAS
6930,100,1031GR,1031GP,2516,ELK
6931,100,1031GR,1031GP,1017,GAS
6932,100,1031GT,1031GS,3059,ELK
6933,100,1031GT,1031GS,793,GAS
6934,100,1031GV,1031GV,620,GAS
6935,100,1031GV,1031GV,4071,ELK
6936,100,1031GX,1031GW,3945,ELK
6937,100,1031GX,1031GW,1197,GAS
6938,100,1031GZ,1031GZ,1612,ELK
6939,100,1031GZ,1031GZ,712,GAS
6940,100,1031HA,1031HA,1025,GAS
6941,100,1031HA,1031HA,2032,ELK
6942,100,1031HB,1031HB,1616,ELK
6943,100,1031HB,1031HB,941,GAS
6944,100,1031HC,1031HC,956,GAS
6945,100,1031HC,1031HC,1876,ELK
6946,100,1031HE,1031HD,7691,ELK
6947,100,1031HE,1031HD,4428,GAS
6948,100,1031HG,1031HG,1178,GAS
6949,100,1031HG,1031HG,1882,ELK
6950,100,1031HH,1031HH,11092,ELK
6951,100,1031HL,1031HH,2714,GAS
6952,100,1031HL,1031HK,11233,ELK
6953,100,1031HM,1031HM,1500,GAS
6954,100,1031HM,1031HM,15818,ELK
6955,100,1031HN,1031HN,15255,ELK
6956,100,1031HN,1031HN,3241,GAS
6957,100,1031HT,1031HP,9030,GAS
6958,100,1031HT,1031HP,11328,ELK
6959,100,1031HV,1031HV,864,GAS
