STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,SJV,%SJV laag tarief
Tussendek,1034TN,1034TN,ELK,17,100,"94,12",2626,0
Tussendek,1034TP,1034TP,ELK,17,100,100,2897,0
Tussendek,1034TR,1034TR,ELK,16,100,"93,75",2517,0
Tussendek,1034TS,1034TS,ELK,16,100,100,2122,0
Tussendek,1034TT,1034TT,ELK,16,100,100,2821,0
Tussendek,1034TV,1034TV,ELK,16,100,100,2656,0
Achtersteven,1034VA,1034VA,ELK,18,100,100,2892,0
Achtersteven,1034VB,1034VB,ELK,16,100,100,2257,"6,25"
Achtersteven,1034VC,1034VC,ELK,17,100,100,2940,0
Achtersteven,1034VD,1034VD,ELK,17,100,100,3750,"5,88"
Vikingpad,1034VG,1034VG,ELK,11,100,"45,45",10906,"45,45"
Piet Ikelaarpad,1034VW,1034WB,ELK,185,100,100,3090,"4,32"
Sonja Heniepad,1034WC,1034WC,ELK,20,100,100,3518,5
Ibrahim Moustafapad,1034WD,1034WD,ELK,27,100,100,2999,0
Roelof Kleinpad,1034WE,1034WG,ELK,19,100,100,3724,0
Lina Radkepad,1034WH,1034WH,ELK,11,100,100,3082,"9,09"
Paavo Nurmipad,1034WJ,1034WJ,ELK,10,100,100,3153,0
Jim Thorpepad,1034WK,1034WK,ELK,11,100,100,2695,0
Abebe Bikilalaan,1034WL,1034WL,ELK,27,100,100,3155,0
George Ortonpad,1034WN,1034WN,ELK,11,100,100,3872,0
Bep van Klaverenblvd,1034WP,1034WP,ELK,31,100,100,3201,"6,45"
Spyridon Louisweg,1034WR,1034WR,ELK,67,100,100,3687,"4,48"
Henk Oomspad,1034WS,1034WS,ELK,15,100,100,3514,0
Jesse Owenshof,1034WT,1034WT,ELK,94,100,"98,94",3336,"6,38"
Fanny Durackstraat,1034WV,1034WV,ELK,11,100,100,4145,"9,09"
Zus Braunstraat,1034WX,1034WX,ELK,21,100,100,3849,"4,76"
Helene Madisonstraat,1034WZ,1034XC,ELK,50,100,98,3752,2
Buiksloterbreek,1034XD,1034XD,ELK,39,100,"97,44",3897,0
Buiksloterbreek,1034XE,1034XE,ELK,40,100,100,4400,5
Schoenerstraat,1034XG,1034XG,ELK,22,100,100,4531,"18,18"
Klipperstraat,1034XH,1034XH,ELK,25,100,100,2959,4
Klipperstraat,1034XJ,1034XJ,ELK,26,100,100,1538,0
Klipperstraat,1034XK,1034XK,ELK,32,100,100,2066,"3,13"
Klipperstraat,1034XL,1034XL,ELK,24,100,100,2427,0
Klipperstraat,1034XM,1034XM,ELK,13,100,100,2397,0
Viermasterstraat,1034XN,1034XN,ELK,28,100,"92,86",2153,"3,57"
Viermasterstraat,1034XP,1034XP,ELK,16,100,"93,75",2170,0
Viermasterstraat,1034XR,1034XR,ELK,16,100,"87,5",1416,0
Viermasterstraat,1034XS,1034XS,ELK,23,100,"95,65",4473,"13,04"
Viermasterstraat,1034XT,1034XT,ELK,53,100,"98,11",1161,"1,89"
Viermasterstraat,1034XV,1034XV,ELK,21,100,100,4334,"4,76"
Viermasterstraat,1034XW,1034XW,ELK,20,100,100,3035,0
Korvetpad,1034XX,1034ZA,ELK,32,100,"96,88",3735,"15,63"
Buiksloterdijk,1034ZB,1034ZB,ELK,18,100,100,4059,"22,22"
Buiksloterdijk,1034ZC,1034ZC,ELK,19,100,100,3601,"15,79"
Buiksloterdijk,1034ZD,1034ZD,ELK,10,100,100,6505,60
Buiksloterdijk,1034ZE,1034ZE,ELK,15,100,"86,67",4039,"13,33"
Buiksloterdijk,1034ZG,1034ZG,ELK,15,100,"86,67",3306,"6,67"
Buiksloterdijk,1034ZH,1034ZH,ELK,17,100,100,4253,"11,76"
Buiksloterdijk,1034ZJ,1034ZJ,ELK,17,100,"88,24",4129,"5,88"
Baron de Coubertinlaan,1034ZK,1034ZM,ELK,23,100,"95,65",3692,"13,04"
Jan Thomeepad,1034ZP,1035AA,ELK,28,100,"96,43",5121,"17,86"
Bovenkruier,1035AB,1035AB,ELK,24,100,100,2416,0
Bovenkruier,1035AC,1035AC,ELK,16,100,100,2601,0
Bovenkruier,1035AD,1035AD,ELK,17,100,100,2223,0
Paltrok,1035AE,1035AE,ELK,28,100,"96,43",4307,"14,29"
Paltrok,1035AG,1035AG,ELK,24,100,100,2738,0
Paltrok,1035AH,1035AH,ELK,16,100,100,2347,0
Paltrok,1035AJ,1035AJ,ELK,16,100,100,2323,0
Grondzeiler,1035AK,1035AK,ELK,26,100,100,5043,"7,69"
Grondzeiler,1035AL,1035AL,ELK,24,100,100,2238,"4,17"
Grondzeiler,1035AM,1035AM,ELK,16,100,100,2679,0
Grondzeiler,1035AN,1035AN,ELK,17,100,100,2475,0
Handmolen,1035AP,1035AP,ELK,26,100,"96,15",4614,"7,69"
Handmolen,1035AR,1035AR,ELK,24,100,100,4281,0
Handmolen,1035AS,1035AS,ELK,16,100,100,2210,0
Handmolen,1035AT,1035AT,ELK,16,100,100,2667,0
Torenmolen,1035AV,1035AV,ELK,26,100,100,4607,"7,69"
Torenmolen,1035AW,1035AW,ELK,24,100,100,2383,0
Torenmolen,1035AX,1035AX,ELK,16,100,100,2980,0
Torenmolen,1035AZ,1035AZ,ELK,17,100,100,2783,0
Bergmolen,1035BA,1035BA,ELK,27,100,100,4687,"7,41"
Bergmolen,1035BB,1035BB,ELK,24,100,100,2050,0
Bergmolen,1035BC,1035BC,ELK,16,100,100,2453,0
Bergmolen,1035BD,1035BD,ELK,16,100,100,1833,0
Petmolen,1035BE,1035BE,ELK,28,100,100,4277,"14,29"
Petmolen,1035BG,1035BG,ELK,24,100,100,2336,0
Petmolen,1035BH,1035BH,ELK,16,100,100,2088,"6,25"
Petmolen,1035BJ,1035BJ,ELK,16,100,100,2714,0
Walmolen,1035BK,1035BK,ELK,28,100,100,3944,"7,14"
Walmolen,1035BL,1035BL,ELK,25,100,100,1886,0
Walmolen,1035BM,1035BM,ELK,19,100,100,2776,"5,26"
Walmolen,1035BN,1035BN,ELK,20,100,95,1502,0
Walmolen,1035BP,1035BP,ELK,26,100,"96,15",2924,0
Walmolen,1035BR,1035BR,ELK,25,100,96,2000,0
Watermolen,1035BS,1035BS,ELK,27,100,"96,3",4825,"11,11"
Watermolen,1035BT,1035BT,ELK,25,100,100,2547,0
Watermolen,1035BV,1035BV,ELK,15,100,100,2575,"6,67"
Watermolen,1035BW,1035BW,ELK,16,100,100,2064,"6,25"
Wilmkebreekpad,1035BX,1035CA,ELK,32,100,100,4689,"9,38"
Rosmolen,1035CB,1035CB,ELK,24,100,100,2434,0
Rosmolen,1035CC,1035CC,ELK,16,100,100,2292,0
Rosmolen,1035CD,1035CD,ELK,16,100,100,2069,0
Schipmolen,1035CE,1035CE,ELK,27,100,100,4605,"18,52"
Schipmolen,1035CG,1035CG,ELK,24,100,100,2816,0
Schipmolen,1035CH,1035CH,ELK,16,100,100,2532,0
Schipmolen,1035CJ,1035CJ,ELK,16,100,100,2363,0
Spinnekop,1035CK,1035CK,ELK,31,"96,77","93,55",3520,"12,9"
Spinnekop,1035CL,1035CL,ELK,24,100,100,2430,0
Spinnekop,1035CM,1035CM,ELK,16,100,100,3081,0
Spinnekop,1035CN,1035CN,ELK,16,100,"93,75",3074,0
Tjasker,1035CP,1035CP,ELK,28,"92,86","96,43",3841,"10,71"
Tjasker,1035CR,1035CR,ELK,24,100,100,2176,0
Tjasker,1035CS,1035CS,ELK,16,100,100,3221,0
Tjasker,1035CT,1035CT,ELK,16,100,100,1855,"6,25"
Wipmolen,1035CV,1035CV,ELK,27,100,100,3737,"7,41"
Wipmolen,1035CW,1035CW,ELK,24,100,100,2319,0
Wipmolen,1035CX,1035CX,ELK,16,100,100,2859,0
Wipmolen,1035CZ,1035CZ,ELK,16,100,100,2349,0
Standerdmolen,1035EA,1035EA,ELK,26,100,100,3541,"7,69"
Standerdmolen,1035EB,1035EB,ELK,24,100,100,2226,0
Standerdmolen,1035EC,1035EC,ELK,16,100,100,2020,0
Standerdmolen,1035ED,1035ED,ELK,16,100,100,2424,0
Molenwijk,1035EE,1035EG,ELK,24,100,"91,67",22357,"83,33"
Molenwijk,1035EH,1035EJ,ELK,22,100,"77,27",17175,"72,73"
Stellingweg,1035EK,1035EK,ELK,27,100,"96,3",8212,"14,81"
Stellingweg,1035EL,1035EL,ELK,18,100,100,1250,"11,11"
Stellingweg,1035EM,1035EM,ELK,16,100,100,1340,0
Stellingweg,1035EN,1035EN,ELK,17,100,100,1450,"5,88"
Stellingweg,1035EP,1035EP,ELK,26,100,100,1222,"7,69"
Stellingweg,1035ER,1035ER,ELK,25,100,100,1442,4
Stellingweg,1035ES,1035ES,ELK,24,100,100,1560,0
Stellingweg,1035ET,1035ET,ELK,25,100,100,1523,4
Stellingweg,1035EV,1035EV,ELK,15,100,"73,33",11406,60
Sportpark Oostzanerwerf,1035EW,1035EX,ELK,56,100,"87,5",4396,"3,57"
Stellingweg,1035GE,1035HC,ELK,24,100,100,3574,"12,5"
Bruinvisstraat,1035HD,1035HD,ELK,17,100,100,3917,"5,88"
Bruinvisstraat,1035HE,1035HE,ELK,13,100,"92,31",2561,0
Bruinvisstraat,1035HG,1035HG,ELK,12,100,100,2825,0
Potvisstraat,1035HH,1035HH,ELK,20,100,95,3816,10
Potvisstraat,1035HJ,1035HJ,ELK,20,100,100,4420,35
Potvisstraat,1035HK,1035HK,ELK,27,100,100,2540,0
Potvisstraat,1035HL,1035HL,ELK,28,100,"96,43",3136,"3,57"
Dwergvinvisstraat,1035HM,1035HM,ELK,22,100,100,3885,"4,55"
Dwergvinvisstraat,1035HN,1035HN,ELK,14,100,100,5731,"7,14"
Dwergvinvisstraat,1035HP,1035HP,ELK,29,100,100,3900,0
Dwergvinvisstraat,1035HR,1035HR,ELK,26,100,100,3776,0
Bultrugpad,1035HS,1035HS,ELK,23,100,"95,65",3807,"4,35"
Bultrugpad,1035HT,1035HT,ELK,12,100,100,4958,"16,67"
Butskopweg,1035HV,1035HV,ELK,13,100,100,5318,"15,38"
Bruinvisstraat,1035HX,1035HX,ELK,38,100,100,3500,"2,63"
Bruinvisstraat,1035HZ,1035HZ,ELK,29,100,"96,55",2759,0
Orcastraat,1035JA,1035JA,ELK,18,100,100,3181,0
Beloegastraat,1035JB,1035JB,ELK,13,100,100,5095,"7,69"
Beloegastraat,1035JC,1035JC,ELK,23,100,100,4510,"4,35"
Beloegastraat,1035JD,1035JD,ELK,23,100,100,3110,0
Narwalstraat,1035JE,1035JE,ELK,20,100,100,4308,10
Tuimelaarstraat,1035JH,1035JN,ELK,30,100,100,4480,"3,33"
Bombraak,1035JP,1035JP,ELK,20,100,100,4841,10
Bombraak,1035JR,1035JR,ELK,19,100,100,4756,0
Dijkbraak,1035JS,1035JS,ELK,24,100,100,4409,"12,5"
Schelvisch Hoofd,1035JT,1035JV,ELK,18,100,100,3454,"5,56"
Schelvisch Hoofd,1035JW,1035JW,ELK,37,100,100,3769,"5,41"
Lange Vonder,1035JX,1035JX,ELK,27,100,100,3920,"11,11"
Lange Vonder,1035JZ,1035JZ,ELK,25,100,100,4680,4
Noorder Valdeur,1035KA,1035KA,ELK,22,100,100,3362,0
Klaas Wannen,1035KB,1035KB,ELK,19,100,100,3841,"10,53"
Klaas Wannen,1035KC,1035KC,ELK,18,100,100,4201,"5,56"
Dors,1035KD,1035KE,ELK,25,100,100,3615,0
Buitendijk,1035KG,1035KG,ELK,14,100,100,3637,"7,14"
Nesserton,1035KH,1035KH,ELK,21,100,100,3831,"4,76"
Nesserton,1035KJ,1035KJ,ELK,21,100,"90,48",4058,0
Nesserland,1035KK,1035KK,ELK,20,100,90,3499,5
Nesserland,1035KL,1035KL,ELK,19,100,100,4222,0
Nesserhoek,1035KM,1035KM,ELK,23,100,100,3877,0
Nesserhoek,1035KN,1035KN,ELK,22,100,100,4049,0
Couhornerhoek,1035KP,1035KP,ELK,34,100,100,3311,0
Couhornerhoek,1035KR,1035KR,ELK,32,100,100,3671,"6,25"
Zoutberg,1035KS,1035KS,ELK,21,100,100,5071,"14,29"
Lange Vonder,1035KV,1035KV,ELK,22,100,"81,82",3609,"27,27"
Lange Vonder,1035KW,1035KW,ELK,13,100,100,4330,0
Lange Vonder,1035KX,1035KX,ELK,21,100,100,3593,"19,05"
Sandwijk,1035LA,1035LA,ELK,29,100,100,3064,0
Sandwijk,1035LB,1035LB,ELK,17,100,"94,12",3918,"5,88"
Sandwijk,1035LC,1035LC,ELK,14,100,100,3822,0
Groenlust,1035LD,1035LD,ELK,22,100,100,4561,0
Jacob Groenplantsoen,1035MA,1035MA,ELK,23,100,100,5427,0
IJdoornlaan,1035MZ,1035NC,ELK,25,100,100,6176,36
Kadoelenweg,1035ND,1035ND,ELK,16,100,100,4709,"6,25"
Kadoelenweg,1035NE,1035NE,ELK,26,100,100,3993,"7,69"
Kadoelenweg,1035NG,1035NG,ELK,10,100,100,3667,10
Kadoelenweg,1035NH,1035NH,ELK,18,100,100,7712,"16,67"
Kadoelenweg,1035NL,1035NL,ELK,15,100,"93,33",3132,"13,33"
Kadoelenweg,1035NM,1035NN,ELK,23,100,100,4342,"13,04"
Kadoelenweg,1035NP,1035NP,ELK,16,100,100,5309,25
Kadoelenweg,1035NR,1035NR,ELK,19,100,100,4721,"15,79"
Kadoelenweg,1035NS,1035NS,ELK,15,100,100,4098,"6,67"
Kadoelenweg,1035NT,1035NT,ELK,20,100,100,3719,20
Hendrik Soeteboomstraat,1035NV,1035NV,ELK,19,100,100,2656,"15,79"
Kadoelenpad,1035NW,1035NX,ELK,23,100,"91,3",5054,"13,04"
Zuideinde,1035PC,1035PC,ELK,13,100,100,6332,"15,38"
Zuideinde,1035PD,1035PD,ELK,18,100,"88,89",3591,"16,67"
Zuideinde,1035PE,1035PE,ELK,22,100,100,6385,"4,55"
Zuideinde,1035PG,1035PG,ELK,16,100,100,4966,"31,25"
Zuideinde,1035PH,1035PH,ELK,18,100,"88,89",4758,"22,22"
Zuideinde,1035PJ,1035PJ,ELK,17,100,"88,24",4332,"11,76"
Pieter Boorsmapad,1035PK,1035PM,ELK,54,"98,15","85,19",7574,"7,41"
Zuideinde,1035PN,1035PN,ELK,16,100,100,2954,"6,25"
Zuideinde,1035PP,1035PP,ELK,28,100,"85,71",4282,"17,86"
Zuideinde,1035PR,1035PR,ELK,18,100,100,4029,0
Landsmeerderdijk,1035PS,1035PS,ELK,24,100,100,3906,"8,33"
Landsmeerderdijk,1035PT,1035PT,ELK,11,100,100,3657,0
Landsmeerderdijk,1035PV,1035PV,ELK,12,100,"83,33",7059,25
Landsmeerderdijk,1035PW,1035PW,ELK,18,100,"94,44",5546,"16,67"
Landsmeerderdijk,1035PX,1035PX,ELK,41,100,"95,12",5536,"17,07"
Oostzanerdijk,1035RA,1035RA,ELK,15,100,100,5444,"13,33"
Oostzanerdijk,1035RB,1035RD,ELK,15,100,"86,67",7447,"26,67"
Oostzanerdijk,1035RE,1035RE,ELK,11,100,100,4777,0
Oostzanerdijk,1035RG,1035RG,ELK,12,100,100,3373,"8,33"
Oostzanerdijk,1035RH,1035RH,ELK,16,100,100,2694,"6,25"
Oostzanerdijk,1035RJ,1035RJ,ELK,15,100,100,2900,"13,33"
Twiskestraat,1035RL,1035RL,ELK,12,100,100,4677,"16,67"
Twiskestraat,1035RM,1035RM,ELK,12,100,100,3002,"8,33"
Meteorenweg,1035RN,1035SB,ELK,18,100,100,8469,"33,33"
Nathan F. Israelweg,1035SC,1035SC,ELK,26,100,"96,15",3398,"3,85"
Adrianus van Waertweg,1035SE,1035SE,ELK,23,100,100,4133,"4,35"
Adrianus van Waertweg,1035SG,1035SG,ELK,18,100,"88,89",5813,"16,67"
Thomas Prinslaan,1035SH,1035SH,ELK,19,100,100,3521,"5,26"
Thomas Prinslaan,1035SJ,1035SJ,ELK,19,100,100,3880,"10,53"
Thomas Prinslaan,1035SK,1035SK,ELK,27,100,100,4350,0
Thomas Prinslaan,1035SL,1035SL,ELK,20,100,100,2975,5
Thomas Prinslaan,1035SM,1035SM,ELK,19,100,100,3023,"5,26"
Thomas Prinslaan,1035SN,1035SN,ELK,32,100,100,3651,"3,13"
Johannes J. Glasweg,1035SR,1035SR,ELK,28,100,"96,43",3774,"10,71"
Johannes J. Glasweg,1035ST,1035ST,ELK,25,100,100,3877,0
Pieter A v Heijningestr,1035SV,1035SV,ELK,17,100,100,3762,"5,88"
Pieter A v Heijningestr,1035SW,1035SW,ELK,20,100,90,3613,10
Pieter A v Heijningestr,1035SX,1035SX,ELK,18,100,100,2870,"11,11"
Pieter A v Heijningestr,1035SZ,1035SZ,ELK,21,100,100,4667,0
Pieter A v Heijningestr,1035TA,1035TA,ELK,10,100,100,3825,0
Pieter van den Heuvelpad,1035TB,1035TE,ELK,21,100,100,3897,0
Karel F. Vastenhoudpad,1035TG,1035TG,ELK,18,100,100,3512,0
A en B Wolfswinkelwg,1035TH,1035TH,ELK,12,100,100,5287,0
A en B Wolfswinkelwg,1035TJ,1035TJ,ELK,11,100,100,4868,"18,18"
Gerardus van der Groepln,1035TL,1035TL,ELK,11,100,100,3911,0
Gerardus van der Groepln,1035TM,1035TM,ELK,11,100,100,3789,0
Gerardus van der Groepln,1035TN,1035TP,ELK,19,100,"94,74",4585,"10,53"
Stoombootweg,1035TS,1035TS,ELK,15,100,100,4660,"33,33"
Stoombootweg,1035TT,1035TT,ELK,13,100,"92,31",5599,"7,69"
Stoombootweg,1035TV,1035TV,ELK,19,100,100,4492,"21,05"
Stoombootweg,1035TW,1035TW,ELK,34,100,"88,24",2402,"8,82"
Stoombootweg,1035TX,1035TX,ELK,18,100,100,3924,"11,11"
Stoombootweg,1035TZ,1035TZ,ELK,16,100,"93,75",9179,"12,5"
Vorticellaweg,1035VB,1035VD,ELK,35,100,"94,29",4774,"17,14"
Eudorinastraat,1035VE,1035VE,ELK,15,100,"86,67",3869,20
Astasiastraat,1035VG,1035VG,ELK,22,100,100,1831,0
Astasiastraat,1035VH,1035VH,ELK,15,100,100,1831,0
Astasiastraat,1035VJ,1035VK,ELK,22,100,100,2228,0
Amoebastraat,1035VL,1035VL,ELK,18,100,100,2994,0
Arcellastraat,1035VM,1035VN,ELK,19,100,100,3317,0
Industrie,1035VP,1035VR,ELK,23,100,"78,26",8277,"4,35"
Cosmariumstraat,1035VS,1035VT,ELK,19,100,"94,74",2553,"10,53"
Keratellastraat,1035VV,1035VV,ELK,12,100,100,3631,"8,33"
Keratellastraat,1035VW,1035VW,ELK,13,100,100,2713,"15,38"
Halteriastraat,1035VX,1035VX,ELK,15,100,100,2978,0
Halteriastraat,1035VZ,1035VZ,ELK,12,100,100,2955,"8,33"
Diatomastraat,1035XA,1035XA,ELK,14,100,100,3321,0
Stentorstraat,1035XB,1035XB,ELK,24,100,100,3802,"4,17"
Stentorstraat,1035XC,1035XC,ELK,31,100,100,2913,0
Stentorstraat,1035XD,1035XD,ELK,22,100,"90,91",2250,"9,09"
Stentorstraat,1035XE,1035XE,ELK,20,100,100,1790,0
Stentorstraat,1035XG,1035XG,ELK,18,100,100,2477,0
Stentorstraat,1035XH,1035XH,ELK,17,100,100,2506,0
Stentorstraat,1035XJ,1035XJ,ELK,18,100,"94,44",4625,"11,11"
Cornelis Roosstraat,1035XK,1035XK,ELK,14,100,100,3430,"7,14"
Cornelis Roosstraat,1035XL,1035XM,ELK,20,100,100,4440,5
Jan Ringelstraat,1035XN,1035XN,ELK,14,100,"92,86",3936,"7,14"
Adriaan Loosjesstraat,1035XP,1035XP,ELK,16,100,"93,75",2887,"6,25"
Adriaan Loosjesstraat,1035XR,1035XR,ELK,15,100,100,2467,0
Adriaan Loosjesstraat,1035XS,1035XS,ELK,22,100,"90,91",2983,"4,55"
Cornelis Sorgdragerstr,1035XT,1035XV,ELK,28,100,100,3625,0
Jacob Honigstraat,1035XW,1035XW,ELK,22,100,100,3184,0
Jacob Honigstraat,1035XX,1035XX,ELK,15,100,100,3236,0
Jacob Honigstraat,1035XZ,1035XZ,ELK,15,100,100,3221,"13,33"
Kwekerijlaan,1036KC,1036KC,ELK,20,100,100,1988,0
Moestuinlaan,1036KD,1036KD,ELK,31,"96,77",100,2583,"3,23"
Suikerpeerpad,1036KE,1036KE,ELK,45,100,100,2528,0
Goudbalpad,1036KG,1036KG,ELK,20,100,100,3622,0
Goudbalpad,1036KH,1036KH,ELK,23,100,100,2894,0
Boomgaardlaan,1036KJ,1036KJ,ELK,25,100,96,3055,4
Vijgepeerpad,1036KK,1036KK,ELK,45,100,100,3364,0
Kampervenuspad,1036KL,1036KL,ELK,41,100,100,2696,0
Juttepeerpad,1036KM,1036KM,ELK,45,100,100,2393,0
Winterjanpad,1036KN,1036KN,ELK,18,100,100,2466,0
Verlengde Stellingweg,1037QQ,1037RP,ELK,38,100,"94,74",5472,"28,95"
Zijkanaal H-Weg,1037RR,1037RR,ELK,21,100,100,4384,0
Zijkanaal H-Weg,1037RS,1037RS,ELK,20,100,100,4133,10
Nieuwe Hemweg,1041AA,1041AB,ELK,21,100,"57,14",8842,"28,57"
Petroleumhavenweg,1041AC,1041AC,ELK,11,100,"81,82",35660,"90,91"
Jan van Riebeeckhavenweg,1041AD,1041AV,ELK,60,100,75,14795,"18,33"
Hexaanweg,1041AX,1041BE,ELK,46,100,"93,48",17327,"23,91"
Radarweg,1042AA,1042AA,ELK,26,100,"80,77",11734,"61,54"
Gyroscoopweg,1042AB,1042AB,ELK,12,100,"83,33",33201,"66,67"
Gyroscoopweg,1042AC,1042AC,ELK,10,100,90,42229,60
Deccaweg,1042AD,1042AH,ELK,27,100,"88,89",20596,"51,85"
Westhavenweg,1042AL,1042AL,ELK,75,100,92,8497,"58,67"
Hemweg,1042AM,1042AX,ELK,18,100,"94,44",23374,"77,78"
Gyroscoopweg,1042AZ,1042AZ,ELK,12,100,"91,67",27839,"66,67"
Westhavenweg,1042BA,1042BB,ELK,24,100,"95,83",12206,"8,33"
Piarcoplein,1043AA,1043AH,ELK,34,100,"91,18",29466,"55,88"
Donauweg,1043AJ,1043AM,ELK,55,100,"89,09",7136,"9,09"
Basisweg,1043AN,1043AN,ELK,11,100,"72,73",18091,"72,73"
Basisweg,1043AP,1043AP,ELK,19,100,"63,16",18233,"52,63"
Basisweg,1043AR,1043BJ,ELK,47,100,"85,11",9665,"38,3"
Roesiel,1043BL,1043DP,ELK,45,100,"77,78",11509,"62,22"
Orlyplein,1043DR,1043DR,ELK,11,100,"72,73",4644,"81,82"
Orlyplein,1043DS,1045AL,ELK,199,100,"75,38",12165,"36,68"
Hornweg,1045AR,1045AR,ELK,22,100,"81,82",13462,"40,91"
Sicilieweg,1045AS,1046AA,ELK,48,100,"77,08",8808,"43,75"
Abberdaan,1046AB,1046AB,ELK,26,100,100,11078,0
Jarmuiden,1046AC,1046AD,ELK,29,100,"93,1",19463,"55,17"
Jarmuiden,1046AE,1046AE,ELK,24,100,"87,5",30627,"58,33"
Pleimuiden,1046AG,1046AG,ELK,42,100,100,10343,"45,24"
Portsmuiden,1046AH,1046AH,ELK,14,100,"85,71",16850,"71,43"
Portsmuiden,1046AJ,1046AJ,ELK,15,100,100,17792,40
Tijnmuiden,1046AK,1046AL,ELK,29,100,"86,21",15940,"41,38"
Portsmuiden,1046AM,1046AM,ELK,13,100,100,16464,"61,54"
Banterij,1046AN,1046AN,ELK,10,100,90,11333,0
Daveren,1046AP,1046AR,ELK,12,100,"91,67",12654,"8,33"
Bolstoen,1046AS,1046AT,ELK,31,100,"93,55",9425,"22,58"
Bolstoen,1046AV,1046AV,ELK,12,100,100,11287,75
Galwin,1046AW,1046AX,ELK,14,100,"78,57",26719,"85,71"
Dubbele Buurt,1046AZ,1046BG,ELK,25,100,76,11969,8
Limmerick,1046BH,1046BH,ELK,42,100,"95,24",3260,0
Aziehavenweg,1046BJ,1046BL,ELK,20,100,45,12574,25
Dortmuiden,1046BT,1046CJ,ELK,28,100,"85,71",23074,"17,86"
Baionen,1046CK,1047AC,ELK,15,100,80,16740,20
Heining,1047AD,1047AE,ELK,45,100,"91,11",5447,"6,67"
Heining,1047AG,1047AG,ELK,10,100,70,10187,30
Heining,1047AH,1047AW,ELK,16,100,100,2900,"12,5"
Heining,1047AZ,1047AZ,ELK,38,100,"76,32",6449,"42,11"
Oceanenweg,1047BA,1047HE,ELK,49,100,"87,76",11248,"40,82"
Ruigoord,1047HH,1047HH,ELK,19,100,"63,16",6407,"31,58"
Westpoortweg,1047HJ,1051AA,ELK,56,100,"87,5",2511,"35,71"
De Wittenkade,1051AB,1051AB,ELK,32,100,100,2415,"3,13"
De Wittenkade,1051AC,1051AC,ELK,24,100,"95,83",2507,"8,33"
De Wittenkade,1051AK,1051AK,ELK,34,100,"85,29",2175,"2,94"
De Wittenkade,1051AL,1051AL,ELK,44,100,"90,91",2186,"4,55"
De Wittenkade,1051AM,1051AM,ELK,51,100,"82,35",1631,"1,96"
De Wittenkade,1051AN,1051AN,ELK,48,100,"93,75",1579,"2,08"
De Wittenkade,1051AP,1051AP,ELK,59,100,"79,66",1967,"3,39"
De Wittenkade AB,1051AR,1051AR,ELK,17,100,"88,24",1947,"5,88"
Van der Duijnstraat,1051AS,1051AS,ELK,17,100,100,3042,"5,88"
Van der Duijnstraat,1051AT,1051AT,ELK,12,100,100,1872,0
Van der Duijnstraat,1051AV,1051AW,ELK,75,100,100,1331,"1,33"
Van Hogendorpplein,1051AX,1051AX,ELK,27,100,"96,3",3750,"7,41"
Van Limburg Stirumstraat,1051AZ,1051AZ,ELK,49,100,"97,96",1804,0
Van Limburg Stirumstraat,1051BA,1051BA,ELK,83,100,100,3958,"6,02"
Van Limburg Stirumstraat,1051BB,1051BB,ELK,41,100,"97,56",3627,"4,88"
Van Limburg Stirumstraat,1051BC,1051BC,ELK,23,100,"91,3",8120,"26,09"
Van Limburg Stirumplein,1051BD,1051BE,ELK,18,100,100,10219,"38,89"
Van Hogendorpstraat,1051BH,1051BJ,ELK,19,100,100,2562,0
Van Hogendorpstraat,1051BK,1051BK,ELK,48,100,100,2172,0
Van Hogendorpstraat,1051BL,1051BL,ELK,60,100,"93,33",1658,"1,67"
Van Hogendorpstraat,1051BM,1051BM,ELK,55,100,"96,36",1230,0
Van Hogendorpstraat,1051BN,1051BN,ELK,52,100,"96,15",1161,"3,85"
Van Hogendorpstraat,1051BP,1051BP,ELK,14,100,"92,86",2861,"7,14"
Van Hogendorpstraat,1051BR,1051BR,ELK,31,100,"90,32",1845,"3,23"
Van Hogendorpstraat,1051BS,1051BS,ELK,54,100,"77,78",1659,"1,85"
Van Hogendorpstraat,1051BT,1051BT,ELK,61,100,"83,61",1716,"1,64"
Van Hogendorpstraat,1051BV,1051BV,ELK,66,100,"71,21",1518,0
Van Hogendorpstraat,1051BW,1051BW,ELK,52,100,"82,69",2061,"1,92"
Van Hogendorpstraat,1051BX,1051BX,ELK,42,100,"95,24",1411,"2,38"
Van Hogendorpstraat,1051BZ,1051BZ,ELK,36,100,100,1439,0
Van Hogendorpstraat,1051CA,1051CA,ELK,47,100,"70,21",2079,"4,26"
Van Hogendorpstraat,1051CB,1051CB,ELK,20,100,100,1598,0
Van Hogendorpstraat,1051CC,1051CC,ELK,18,100,100,2297,"5,56"
Van Hogendorpstraat,1051CD,1051CD,ELK,20,100,80,5924,10
Van Hogendorpstraat,1051CE,1051CE,ELK,26,100,"69,23",2820,"15,38"
Van Slingelandtstraat,1051CG,1051CG,ELK,19,100,"94,74",17226,"47,37"
Van Slingelandtstraat,1051CH,1051CH,ELK,28,100,"89,29",11643,50
De Kempenaerstraat,1051CJ,1051CJ,ELK,23,100,100,3666,"4,35"
De Kempenaerstraat,1051CK,1051CK,ELK,12,100,100,2247,0
